x,y,Amplitude (m)
-82.4006932,34.54410616,127.1040628
-82.40282209,34.54433806,109.633502
-82.40692068,34.54505349,19.486566
-82.41066917,34.54671628,125.0173694
-82.41217157,34.54817592,2.170739999
-82.41363497,34.5496468,16.1352774
-82.41480848,34.55098578,68.8608822
-82.41721916,34.55406872,21.3328082
-82.41924657,34.55729132,91.2957584
-82.41963374,34.5589099,96.1381784
-82.41829367,34.56215231,77.2816836
-82.41834206,34.56555248,14.0469142
-82.41864282,34.56730732,99.759418
-82.42073588,34.57039387,62.2228706
-82.42394685,34.57535551,337.736531
-82.42108997,34.57769358,182.9533068
-82.42152007,34.5794469,62.8629606
-82.42307958,34.58267487,94.92813
-82.42293359,34.5844349,67.5567684
-82.42400134,34.58749726,51.850073
-82.42600064,34.58837175,66.7051704
-82.4268015,34.58993522,83.0207862
-82.42909393,34.59264055,162.0156846
-82.42847555,34.59591712,10.2870812
-82.42767235,34.59749935,170.4960422
-82.42993232,34.60020504,56.5071452
-82.43320751,34.60270941,103.8109094
-82.43461761,34.60404539,130.3746444
-82.43837005,34.6057505,0.9195032
-82.44213901,34.6061316,144.6447552
-82.44330925,34.60758573,24.2967032
-82.44491601,34.61534709,133.7520932
-82.44892579,34.61888957,315.750831
-82.44726272,34.62361617,420.1756702
-82.45314862,34.62587256,414.8634798
-82.45158099,34.62927259,72.6552244
-82.4513187,34.63103402,31.5670124
-82.45162355,34.6327887,30.7877724
-82.45248154,34.63453679,58.540405
-82.45228778,34.63602689,106.1096674
-82.45018763,34.6362451,120.9319254
-82.45026017,34.64041162,219.5575492
-82.45427733,34.64804079,133.8105362
-82.45589042,34.65275542,102.8201614
-82.45565622,34.65451652,7.254724398
-82.45529168,34.6561349,538.45484
-82.46460114,34.66428289,401.3052604
-82.46670066,34.66699878,213.0241784
-82.46497294,34.66742531,5.2064364
-82.46315168,34.66998093,150.7695816
-82.46403918,34.6715083,58908.54135
-81.40656266,34.1010059,68526.50642
-81.58024867,34.07167547,63179.8174
-80.61883196,33.74493772,53557.77134
-80.61964614,33.74637428,163.5335328
-80.61752224,33.74812647,10.2937604
-80.61558328,33.74712833,37.82097
-80.61432382,33.74870277,92.6594284
-80.6147291,33.81494978,60.6938904
-80.61622482,33.81806603,44.4239158
-80.61692241,33.81982693,91.9608954
-80.61596781,33.82307084,559.416396
-80.62506381,33.88803605,492.0917298
-80.62531878,33.89155424,53.0128104
-80.62462131,33.89276968,57.4305446
-80.62289203,33.8900587,92.8403234
-80.61949476,33.88795584,9.384832599
-80.61592888,33.88973054,128.4671762
-80.61467107,33.89287424,138.2950624
-80.6158979,33.89423093,148.336683
-80.61978978,33.89458572,43.2990272
-80.62445958,33.90548597,123.5301342
-80.62691001,33.90860496,90.4246794
-80.62773585,33.91023088,70.74386
-80.62983269,33.91312327,536.178346
-80.62229643,33.95153011,299.6756664
-80.62014421,33.95364165,220.1013474
-80.62194638,33.95433212,109.2728252
-80.62178533,33.95697597,494.0264714
-80.63050007,33.9765013,378.6288198
-80.63241228,33.97740891,82.9517678
-80.63581482,33.97917951,90.2454542
-80.63759599,33.98038248,22.945835
-80.63978941,33.9993556,230.7875108
-80.63783645,34.00026077,105.5575202
-80.63398702,34.00149398,256.1100278
-80.63473892,34.00292119,1121.965893
-80.61533333,34.01977234,753.377581
-80.60946309,34.02446166,7.517439601
-80.60345779,34.02311667,222.7563294
-80.60145458,34.03457129,26.516424
-80.59992777,34.03582174,59.1298444
-80.5994633,34.03744361,81.255251
-80.60045868,34.03903776,43.8205614
-80.60224135,34.04007709,8.4998386
-80.60417673,34.04090405,23.1189376
-80.60569675,34.04206334,585.198108
-80.61773057,34.07933077,656.326022
-80.61797269,34.08092783,176.7494432
-80.62139033,34.08259657,89.2541496
-80.62320441,34.08170156,153.173537
-80.62226654,34.16102689,204.9852046
-80.62501148,34.16590536,104.732639
-80.62587477,34.16942525,81.4957022
-80.62527389,34.1728144,69.366275
-80.62342676,34.17338594,63.224194
-80.62044373,34.17076136,29.2554526
-80.61693509,34.16924435,77.4848426
-80.61481856,34.16941037,109.0140062
-80.61074346,34.17078509,37.3862654
-80.60734005,34.17329043,125.9630328
-80.60619972,34.17491012,45.0812604
-80.60586933,34.17829103,6.300712001
-80.60565214,34.18532482,82.9873902
-80.60692592,34.1867845,137.0232314
-80.61066149,34.18863259,105.0627028
-80.61250948,34.18830347,84.9182356
-80.61283181,34.18494185,35.4782406
-80.61379155,34.183354,172.5894148
-80.61785207,34.18245042,117.3735816
-80.61980383,34.18279919,1987.321376
-80.65746025,34.24973749,2005.580082
-80.65908397,34.25106232,99.5217498
-80.66249572,34.25340394,90.408538
-80.66428317,34.25456141,1000.023739
-80.68403727,34.27713486,1104.786991
-80.68394252,34.28254569,28.5096086
-80.68435998,34.28795784,39.000962
-80.68407674,34.2914743,29.8855238
-80.68433043,34.29336883,5.520915401
-80.68448493,34.29688642,132.7680244
-80.68225409,34.30185882,80.7993956
-80.68147491,34.3067538,227.4178544
-80.68478157,34.31122647,109.7181052
-80.69005945,34.3188605,163.3086664
-80.69240329,34.32206794,117.9374174
-80.69262824,34.32382709,43.6396664
-80.69363723,34.32734679,81.1979212
-80.69610504,34.33030195,37.6779238
-80.69789592,34.33108557,99.570174
-80.7014757,34.33323712,5095.062966
-80.61351644,34.09795385,4624.437629
-80.60864086,34.09733236,81.8881052
-80.6052365,34.09506499,90.1213324
-80.60345128,34.0943179,26.6633664
-80.60118702,34.09170598,207.0529736
-80.60264272,34.09037592,33.857978
-80.60349012,34.08399341,5713.561339
-80.70698864,34.3422598,5588.535064
-80.71008229,34.34686653,98.1302498
-80.71141291,34.35201014,88.8879068
-80.71114655,34.3553914,23.8664514
-80.71130898,34.35695015,173.8940852
-80.71459563,34.3593856,7720.555185
-80.8565915,34.42977886,7735.842761
-80.85960349,34.43275839,104.7587992
-80.86073336,34.43438297,49.7066064
-80.86275627,34.43763183,131.5891456
-80.86714334,34.44575311,135.2988846
-80.8690996,34.44899097,27.5483604
-80.87056092,34.45015047,99.495033
-80.87380979,34.45279441,118.6776954
-80.87492647,34.53761157,60.5603064
-80.87713119,34.54273609,358.1364776
-80.88577027,34.54519741,281.97356
-80.88934335,34.561298,288.6650052
-80.88773021,34.56278452,16.1308246
-80.88582726,34.56616453,62.1822388
-80.88504149,34.56792232,7.3560256
-80.88438788,34.57319727,192.7149576
-80.88719663,34.57851154,61.523781
-80.89111073,34.58456621,149.7604658
-80.8923342,34.59538895,261.5702738
-80.88885824,34.60566639,110.688259
-80.88737093,34.61094056,206.0382918
-80.88958535,34.62135839,28.4584014
-80.89128848,34.62460639,6.727624199
-80.89287074,34.62596049,36.2107262
-80.89510357,34.6288031,1513.468871
-80.87014508,34.7263078,1479.540762
-80.87176835,34.72759727,0.743061001
-80.87340497,34.72875687,9.4967092
-80.87487097,34.73010024,34.2069662
-80.8757224,34.73172432,43.0207272
-80.87580091,34.73348288,18.4134412
-80.8755486,34.7352411,44.0760408
-80.87608817,34.73862333,34.737406
-80.87725184,34.74214146,81.071573
-80.87695896,34.74389964,13.4051544
-80.87690692,34.74741654,160.2390174
-80.87397599,34.76580984,176.3932192
-80.87421418,34.76932702,12.6242446
-80.87422556,34.7710855,6.404796201
-80.87412187,34.77460232,122.3189726
-80.87621579,34.79218909,49.9392652
-80.87920693,34.79492448,57.0275662
-80.8811735,34.79569163,5.125729401
-80.88304798,34.79667045,53.703551
-80.88395761,34.79814843,40.119728
-80.88558804,34.80153162,23.7996594
-80.88679088,34.80315594,105.929329
-80.88989687,34.80559358,1.737705199
-80.89297164,34.81033062,3.5199384
-80.89598317,34.8152028,83.0430502
-80.89750273,34.82047945,76.1601346
-80.89765398,34.82575493,618.101517
-80.88670028,34.83100511,490.9312188
-80.88456676,34.83168587,15.325981
-80.88270859,34.83252094,11.8310896
-80.88106298,34.83348861,14.9480496
-80.87914881,34.8347358,397.532069
-80.87009249,34.85606406,604.456468
-80.87189597,34.85706333,95.9951322
-80.87542412,34.85917712,119.0322496
-80.87681371,34.86049872,51.8177902
-80.87913427,34.86712901,130.6106428
-80.87910825,34.86888743,15.9098544
-80.87936807,34.87078139,0.7079952
-80.87964061,34.87254009,17.0525542
-80.87960678,34.8742985,8.7002146
-80.87941664,34.87605674,3.1331014
-80.87917021,34.87781494,205.235118
-80.87523648,34.90517035,69.1915026
-80.87005964,34.90822639,89.248027
-80.86648625,34.91459343,151.0484382
-80.86562663,34.91810933,21.4842034
-80.865153,34.91986722,6.963065998
-80.86480447,34.92162526,84.4980026
-80.86597405,34.92663129,148.2120046
-80.86980644,34.93339861,338.062142
-80.86756513,34.93808981,173.2072408
-80.8684357,34.94151291,7.486826599
-80.86944078,34.94302894,137.0928064
-80.8729089,34.94522387,35.4682218
-80.87701425,34.9461788,128.0920278
-80.88342093,34.9461542,118.8363264
-80.88769257,34.94575244,18.1974804
-80.89163727,34.94410581,100.6811476
-80.89377311,34.94383717,0.012801799
-80.89590872,34.94373983,0.022820599
-80.89804392,34.94397223,105.9922248
-80.9020834,34.94525991,118.8335434
-80.90398789,34.94616543,2836.168102
-80.95684761,34.97043379,2869.66095
-80.95815036,34.97522485,244.6151246
-80.96384792,34.98064644,1371.846454
-80.99419238,34.9929837,1551.754046
-80.99665768,34.99785322,45.649549
-80.99830283,35.00664526,143.2176328
-81.00252106,35.01821279,93.1041518
-81.00841202,35.01949867,67.2367234
-81.01551097,35.02334454,2092.301702
-81.06020068,35.07236705,2543.279059
-81.05919727,35.0758843,24.259411
-81.05862971,35.07764296,6.697567799
-81.05818248,35.08115993,763.2110332
-81.04402323,35.1469018,728.2676852
-81.0429482,35.14852528,155.2268344
-81.03908433,35.14974391,95.9027366
-81.03694347,35.14974459,0.0038962
-81.03480254,35.14955199,88.571758
-81.03107031,35.15096356,204.714697
-81.03101603,35.15258667,97.2085202
-81.03270822,35.15610294,1653.871221
-81.06411423,35.23156394,1762.662587
-81.06385185,35.23332242,79.5175458
-81.0650181,35.23496291,1985.037646
-81.03052072,35.14924862,1810.116634
-81.0285443,35.14849475,9.1571832
-81.02640336,35.14812424,9.1666454
-81.02442711,35.14774593,86.8579866
-81.02089035,35.1497376,110.343167
-81.01933604,35.15093895,3.911228201
-81.017852,35.15231881,101.3212376
-81.0145476,35.15405056,64.7526176
-81.01240656,35.15354454,100.0883686
-81.00846731,35.15463004,147.6698762
-81.00718113,35.16151747,28.8224178
-81.00641278,35.16503422,15.902062
-81.00535873,35.1665221,49.1405442
-81.00342181,35.16976836,196.1647644
-81.00500923,35.1974961,137.9638854
-81.00411796,35.19925448,87.878791
-81.00480554,35.20277114,37.915592
-81.00481192,35.20452948,384.4931574
-81.01172619,35.23239189,456.9168362
-81.01043139,35.23577342,54.2529152
-81.01011131,35.23753178,9.975941799
-81.00997046,35.24118371,156.0450364
-81.01263315,35.26972246,164.539309
-81.01233969,35.27148082,26.0388612
-81.01157841,35.27513279,17.9041522
-81.0111388,35.2767559,140.1396348
-81.00818141,35.28162533,99.2295348
-81.0070068,35.28690036,26.74463
-81.00631269,35.29055228,44.6053674
-81.00481719,35.29379847,34.6216332
-81.00394371,35.29555682,42.3277602
-81.00230976,35.29893824,891.5401726
-80.9846582,35.33207465,3351.240732
-80.9067975,35.50786752,4497.772167
-80.90974478,35.5051918,44.322058
-80.91189576,35.50451714,2410.822174
-80.95736011,35.51790449,2474.347489
-80.95836978,35.52142135,79.8398172
-80.95794503,35.52317945,32.5065532
-80.9581043,35.52656075,55.4507184
-80.95925981,35.55604553,96.7866174
-80.95867643,35.55942656,14.7849658
-80.95835868,35.56118469,42.432401
-80.95727858,35.56470079,441.113849
-80.94827333,35.58336159,423.4039502
-80.94687505,35.58475855,141.5394838
-80.94293384,35.58577046,108.7546306
-80.94094654,35.58639861,353.0101916
-80.93261698,35.57956689,3903.985721
-80.9944273,35.56469921,3670.695736
-80.99028908,35.56527987,119.7708578
-80.98830269,35.5657465,1344.795694
-80.9621554,35.55271548,172.4213216
-80.93291035,35.58700572,1595.673682
-80.93233353,35.59038661,22.1927552
-80.93215543,35.59214474,596.7514542
-80.9426987,35.60594553,593.11296
-80.94258597,35.60919143,57.0899054
-80.94144755,35.61081385,36.9448816
-80.93964537,35.61405891,986.5495662
-80.95556776,35.65382857,818.892184
-80.95677775,35.65531673,49.890841
-80.95888409,35.6582929,30.2027858
-80.9604478,35.65964589,3178.974702
-81.01912568,35.71190229,3026.033824
-81.02343716,35.71157694,119.9968374
-81.02559275,35.71101619,101.5188306
-81.02957225,35.71002348,17.8679732
-81.03323073,35.70823728,84.2787022
-81.03537504,35.70751665,120.6007484
-81.03968609,35.70692795,110.7433624
-81.0420075,35.70681124,1131.385792
-81.06465564,35.71711465,1238.452255
-81.06505347,35.72076606,57.5824964
-81.06441676,35.7225246,25.9537014
-81.06331376,35.72590632,1446.150328
-81.08819262,35.75605028,1419.517574
-81.08756811,35.76151848,179.1322478
-81.09016193,35.76619216,1659.603645
-81.12257256,35.78457215,9402.350472
-80.98605846,35.33383313,7657.943251
-80.98712868,35.33559155,139.4121586
-80.98569419,35.34038479,333.6516436
-80.97826524,35.34385881,459.1398966
-80.9790853,35.36445745,8032.07196
-81.12421136,35.78631319,7897.034121
-81.12745754,35.78879828,146.6663264
-81.12806868,35.79036645,2610.489622
-81.17558046,35.82271463,2515.135693
-81.17790475,35.82247164,110.8908614
-81.18222133,35.82205558,110.871937
-81.18454596,35.82197475,120.1376572
-81.18902901,35.82175719,110.8123808
-81.19550294,35.82081366,191.3045332
-81.20541389,35.82196924,7450.276904
-81.34917818,35.78681708,7947.835559
-81.35014988,35.78519133,74.1207522
-81.35245325,35.78208303,42.3333262
-81.35399605,35.78066295,883.608066
-81.37141395,35.76443531,895.7324838
-81.37273892,35.76294353,47.650526
-81.37491999,35.75955566,67.0241022
-81.37589689,35.7579387,507.5930398
-81.38599332,35.75735674,330.7005504
-81.39014831,35.75877691,111.2693494
-81.39230421,35.7585445,119.897206
-81.39661421,35.75772792,18.0427456
-81.40060005,35.75846306,56.686927
-81.40356744,35.76122112,79.8342512
-81.40510051,35.76250349,110.1060554
-81.40861177,35.76493681,581.1844654
-81.42256472,35.77029833,656.3560784
-81.42472543,35.77093216,120.2105718
-81.42904587,35.77199877,120.3491652
-81.43120409,35.77215205,0.0133584
-81.43336207,35.7722615,212.7275106
-81.43934196,35.77327538,146.2789328
-81.44269377,35.77717741,204.5827828
-81.44237,35.77893676,20.4990214
-81.44241452,35.78069475,71.2325548
-81.44373882,35.78405291,276.1799106
-81.45002503,35.78426397,109.664115
-81.45434099,35.78435593,120.1794022
-81.45649778,35.78419449,120.0051864
-81.46081061,35.78374527,119.9623282
-81.46296817,35.78372023,129.1261906
-81.46744564,35.78305246,129.086672
-81.46960391,35.78315353,7371.493514
-81.60420008,35.78187509,42168.94107
-80.98117963,35.36570985,34829.67191
-80.98391685,35.36872833,124.7986256
-80.98441191,35.37035144,1569.708848
-80.95670523,35.42877384,1388.624048
-80.95394688,35.43621168,288.2397628
-80.94600995,35.44270047,358.9296326
-80.94452163,35.44391706,0.002226399
-80.94303327,35.44513364,99.7883612
-80.93975209,35.44783708,536.8919072
-80.94611683,35.48070613,36385.93831
-81.60619947,35.78289287,36490.696
-81.61068211,35.78306854,120.0691954
-81.61300756,35.78330401,2778.015647
-81.66524346,35.77777516,2701.056235
-81.66895158,35.77608146,110.062084
-81.6706823,35.77483996,60.285346
-81.67349612,35.77238268,895.8593886
-81.69240515,35.76856068,44864.13631
-80.90527508,35.50843052,43581.45439
-80.90113916,35.50897206,110.4973452
-80.89898846,35.5092601,552.4049058
-80.90676239,35.50962574,2857.05897
-80.86320576,35.49078443,53515.82652
-79.85817183,33.40304042,56056.4467
-79.86026055,33.4036639,18.1195564
-79.86202373,33.40451525,2277.962311
-79.90471329,33.4217508,2216.180267
-79.90758646,33.4242113,71.0266128
-79.90918355,33.42551329,116.5559362
-79.91287471,33.42708977,2317.794277
-79.95820788,33.41394106,2181.043779
-79.96435593,33.41243222,234.119875
-79.96629773,33.4119253,125.6546764
-79.97049707,33.41149122,0.132470801
-79.97469403,33.41125541,116.8743114
-79.9767912,33.41124953,116.85817
-79.98098787,33.41103669,8.893911401
-79.98502475,33.41069098,116.4980498
-79.9869686,33.40999434,70.4104566
-79.99017746,33.40759433,18.8058442
-79.99304845,33.40274728,585.259334
-79.98540454,33.30852353,292.7844018
-79.98302086,33.30566294,102.2997404
-79.98247512,33.3038997,3523.217331
-80.04522829,33.28951565,3258.949217
-80.04943045,33.29121646,169.7195852
-80.05058339,33.29284878,52.3877486
-80.05267754,33.29584118,434.5587708
-80.06257907,33.30998661,4380.309529
-79.99378298,33.40099449,3837.756443
-79.99393688,33.39923698,18.415111
-79.99375993,33.39571804,1844.507278
-80.02672181,33.35945274,1775.569028
-80.02778342,33.35594352,4.043699001
-80.02877238,33.35449012,123.028081
-80.03197169,33.35207988,1503.721135
-80.06218719,33.31548552,1509.864886
-80.06527612,33.31293052,55.189673
-80.0673735,33.31268343,116.9878578
-80.07157271,33.31176784,2219.198153
-80.11564253,33.30380558,2336.13703
-80.11774079,33.30343652,116.7813592
-80.12193717,33.3027086,116.6950862
-80.12403698,33.30217967,976.4945872
-80.14368071,33.29158592,965.0820608
-80.14598556,33.28849003,83.7749792
-80.14678529,33.286872,41558.93975
-79.40092782,33.18140367,41416.98616
-79.39917718,33.18035845,0.079037201
-79.39742796,33.17923746,3829.853837
-79.32687073,33.15038749,11675.3596
-79.46607562,33.22798128,7907.006166
