x,y,Mean Curvature
-78.22973528,37.69858053,89.90858785
-78.23022617,37.69697015,89.95210324
-78.23156855,37.69551493,59.96868941
-78.23643239,37.69169323,0
-78.24055887,37.69049703,29.9946707
-78.24719371,37.69045655,59.99530611
-78.2539913,37.69061516,0
-78.31819068,37.71208879,29.98334289
-78.32256396,37.71348582,59.97476944
-78.32475525,37.71405694,29.99142655
-78.32914819,37.71491352,29.98520492
-78.33337183,37.71574937,59.96457012
-78.33520366,37.7168595,29.9793652
-78.33851803,37.71933492,0
-78.3695522,37.73189929,29.87615565
-78.37559804,37.73418775,59.89537331
-78.37761076,37.73502553,59.90556103
-78.37981173,37.73535256,29.98764402
-78.38201136,37.73571814,29.98764402
-78.3842102,37.73610682,0
-78.38659732,37.73598216,0
-78.38881225,37.73591414,29.9962155
-78.39542735,37.73655619,89.98490147
-78.40001249,37.73684671,59.99108266
-78.40203566,37.73739596,59.86905991
-78.40422384,37.73809428,59.86905991
-78.40642128,37.73852887,29.87295355
-78.41082618,37.73911236,0
-78.41741128,37.74063174,29.98843402
-78.42163746,37.74146708,59.87291497
-78.42383623,37.74186919,29.88448095
-78.42786713,37.74343251,0
-78.43155281,37.74542069,29.87315732
-78.43704661,37.74871481,89.65789088
-78.43906326,37.74947054,89.7402963
-78.44126238,37.74987234,59.79235838
-78.44749094,37.75190623,59.94262061
-78.44933174,37.75283099,59.94262061
-78.45116376,37.75401325,59.81544948
-78.45536349,37.75565395,59.82551493
-78.46156274,37.75823873,89.48294176
-78.46782407,37.76327552,0
-78.47258734,37.76946029,29.91404993
-78.47434867,37.77274206,59.79728898
-78.47517834,37.77438183,29.88323904
-78.47709196,37.77753166,0
-78.48174889,37.78749843,29.93750321
-78.48368513,37.79267612,89.57722367
-78.48670429,37.79539525,89.5690972
-78.48872336,37.79613192,59.69852801
-78.49456474,37.79465446,0
-78.49803807,37.78460169,29.97164343
-78.49740066,37.78296615,29.97164343
-78.49670229,37.77943699,0
-78.4962575,37.77767037,0
-78.49610607,37.77590999,29.98075865
-78.49520362,37.77237648,59.96289503
-78.49504574,37.77061596,29.98213638
-78.49532925,37.7669725,0
-78.501691,37.76007897,29.93156383
-78.50823858,37.75775763,89.6233318
-78.5126933,37.75691463,59.89621907
-78.51930833,37.75765145,59.92972306
-78.52592669,37.75829271,29.97206612
-78.52812504,37.75874051,29.97206612
-78.53233604,37.76010324,0
-78.53417237,37.76120141,0
-78.54583454,37.76379151,29.91715354
-78.55011574,37.76304646,59.86012999
-78.55234172,37.76266535,59.88643279
-78.55679366,37.76190172,59.90431001
-78.55885997,37.76119664,29.96085367
-78.56265545,37.75968026,0
-78.57790716,37.75664656,29.96336653
-78.58012666,37.75645403,29.96336653
-78.58456306,37.75614859,29.98246533
-78.58900411,37.7556989,59.97918793
-78.59122107,37.75558334,29.9967226
-78.59342409,37.75589743,29.9970266
-78.60007131,37.75566359,89.98373875
-78.60907807,37.75617116,0
-78.63944338,37.73818417,29.98190258
-78.64232027,37.73513285,59.85777052
-78.64324482,37.73352931,29.87586794
-78.64414992,37.73003297,0
-78.64626592,37.69473071,29.91151269
-78.64225984,37.6905252,89.24511867
-78.64165333,37.68875584,89.3324136
-78.64256164,37.68350232,89.56245194
-78.64995796,37.68016258,29.95581143
-78.65217438,37.67999047,0
-78.65455297,37.68006872,29.99465263
-78.65676042,37.68018086,29.99465263
-78.66116323,37.68079097,0
-78.6632737,37.68120744,0
-78.67021663,37.69040528,29.97390735
-78.67170854,37.69165131,29.97390735
-78.67485832,37.69428176,29.95068006
-78.6765182,37.69560134,29.95068006
-78.68037638,37.69734626,0
-78.68240082,37.69789074,29.95761488
-78.68697966,37.69835145,59.9418559
-78.68918877,37.69842954,29.98424103
-78.6930985,37.69677052,29.97192178
-78.69522217,37.69184312,89.88692256
-78.69128958,37.68554821,0
-78.70287078,37.67403244,29.97590361
-78.7073261,37.67293866,59.94361158
-78.70921609,37.67231035,29.96770797
-78.71261676,37.66974321,0
-78.71715799,37.66361324,29.89545018
-78.71899063,37.66040454,59.79749248
-78.71944899,37.65865615,59.75438708
-78.71905284,37.65689122,59.82960248
-78.71561523,37.65033631,89.91280524
-78.71309259,37.64352871,0
-78.71903262,37.63495656,29.98677525
-78.72109477,37.63422143,29.98677525
-78.72536149,37.63365111,29.99938096
-78.73200255,37.63325119,59.69177552
-78.73834556,37.63146769,0
-78.76420818,37.63621823,29.98540658
-78.76859872,37.63718454,59.97014893
-78.77061499,37.63797065,29.98474235
-78.77502641,37.63824321,0
-78.77725149,37.63773031,29.98420104
-78.7794588,37.63781309,29.98420104
-78.78148861,37.63814868,59.85696674
-78.7833372,37.63886293,29.8727657
-78.78499822,37.6401702,29.8727657
-78.78683177,37.64139417,29.8807655
-78.78902234,37.64204549,29.8807655
-78.79343719,37.64221315,29.98661174
-78.80009121,37.64138995,89.86660433
-78.80404269,37.63997486,89.76653056
-78.80578108,37.63866627,89.76462899
-78.80734587,37.63747879,89.94667771
-78.80908181,37.63624941,59.95691732
-78.814939,37.63359147,59.86042025
-78.81700922,37.63254839,29.88830163
-78.82094929,37.63103158,0
-78.81388115,37.61110546,29.97404874
-78.81085249,37.60834575,59.95811381
-78.81011886,37.60671001,29.98406507
-78.80981772,37.60481194,29.99886161
-78.81252443,37.59999578,59.96958329
-78.81838307,37.59718444,0
-78.83071101,37.58140671,29.80526806
-78.82933041,37.57989436,29.80526806
-78.82661133,37.57714074,0
-78.82494995,37.57586649,0
-78.81329241,37.56756738,29.99353315
-78.81312232,37.56580692,29.99353315
-78.81379116,37.564062,59.98094767
-78.81515975,37.56263283,59.91060818
-78.81704007,37.56174301,89.71468043
-78.81909325,37.56121322,89.48262174
-78.82533655,37.55657016,0
-78.82414867,37.54776166,29.98548658
-78.82341718,37.54450388,59.98308097
-78.82337131,37.54274572,29.99759439
-78.82426779,37.53938278,0
-78.85353339,37.54455075,29.95847913
-78.86179569,37.54653015,59.99294392
-78.86727321,37.54377246,59.92558537
-78.86886471,37.54249447,59.92558537
-78.8700027,37.54116322,29.9619374
-78.87302511,37.53851412,0
-78.88933471,37.53324827,29.99054402
-78.89136031,37.53365216,29.99054402
-78.89563533,37.53253886,29.63027119
-78.89739927,37.53138071,59.45392235
-78.89558749,37.52675228,89.75121757
-78.89305069,37.52184053,59.93452775
-78.89557367,37.51661348,89.82035258
-78.90239712,37.5097055,29.80280526
-78.9033923,37.508101,0
-78.90482651,37.50677464,0
-78.9127474,37.50324701,29.97346862
-78.91810111,37.49987727,59.76741388
-78.9217181,37.49793489,59.94026681
-78.92393908,37.49738302,59.94026681
-78.92615525,37.49700354,29.98950877
-78.93054431,37.49781053,0
-78.93273688,37.49828666,29.86957591
-78.93677278,37.49990895,59.79133257
-78.93877076,37.5009861,29.92175667
-78.94262555,37.50272598,0
-78.94965765,37.50174881,29.96290773
-78.94478004,37.49841063,89.92628981
-78.93946387,37.49305489,0
-78.94135033,37.48267874,29.93686611
-78.94492876,37.48060518,59.86295219
-78.94698258,37.47993795,29.92608608
-78.94920096,37.47945507,29.98220536
-78.95585091,37.4781902,59.94711763
-78.96200985,37.47625988,0
-78.96407124,37.47530408,29.95436342
-78.96595805,37.4745291,29.95436342
-78.96974815,37.47236649,0
-78.97147446,37.47124979,0
-78.98880916,37.45781154,29.98167318
-78.99209521,37.45516376,59.92720209
-78.99349543,37.45370052,59.90297952
-78.99478169,37.45210015,59.93835849
-78.9978375,37.44942125,89.78585354
-79.0017843,37.44765858,89.72217413
-79.00604515,37.4468332,59.8260475
-79.01120279,37.44372591,59.12761417
-79.01211279,37.44198382,59.12761417
-79.01269672,37.44023624,29.38406399
-79.01336939,37.43659756,0
-79.0135514,37.43484321,29.98289611
-79.01665833,37.43017474,59.55678305
-79.0229689,37.42871504,0
-79.04201306,37.43297686,29.93490713
-79.04266031,37.42843453,59.96064811
-79.04001836,37.42365924,59.88304014
-79.0400448,37.42190226,59.88304014
-79.0404714,37.42015191,29.98990243
-79.04284658,37.41711444,0
-79.05143087,37.41627755,29.77093035
-79.06720268,37.42250278,59.97602631
-79.0713555,37.41863219,0
-79.06426502,37.40756615,29.92712105
-79.06407338,37.40391296,59.92708285
-79.0639976,37.40215429,59.98990497
-79.06350563,37.40038881,29.98994317
-79.0625975,37.39861649,29.98994317
-79.06204081,37.39698513,29.99402205
-79.06095068,37.39169496,59.96493886
-79.06437561,37.38746115,29.87404397
-79.06658347,37.38725266,0
-79.06877183,37.38780343,0
-79.08470317,37.3942452,29.98501409
-79.09039231,37.39707344,59.91958058
-79.0960693,37.40039871,0
-79.11179066,37.40171077,29.99923668
-79.11478095,37.39753292,59.85221345
-79.12055704,37.39926261,29.77684703
-79.12672254,37.40465213,89.6104649
-79.13111427,37.40904767,29.96927936
-79.13632688,37.41480788,89.91676709
-79.13909066,37.42174602,0
-79.15108869,37.43701592,29.9659721
-79.15696239,37.43946537,89.20630608
-79.16081381,37.44142883,89.3643273
-79.16414401,37.443914,89.52247162
-79.16931213,37.4475253,29.98358692
-79.17512609,37.45016579,89.89662519
-79.17846471,37.45466951,59.75661953
-79.1846431,37.46044251,59.97309502
-79.18475937,37.46598701,59.82343503
-79.1852901,37.4677526,59.86103796
-79.18630806,37.47114794,59.95855855
-79.18704882,37.47278156,29.97894216
-79.19035193,37.47507633,0
-79.19255139,37.47531086,29.99405465
-79.19932332,37.47585461,59.95600747
-79.20152207,37.47612115,59.98625096
-79.20355642,37.47617013,59.98286828
-79.20575716,37.47635422,89.83715464
-79.20795306,37.47674162,89.79474415
-79.21372846,37.48400309,0
-79.21935531,37.48946854,29.98028167
-79.22272714,37.49179951,59.58582218
-79.22399115,37.49335065,29.60554051
-79.22440864,37.49673664,29.97347035
-79.22182811,37.49966113,59.92485034
-79.22010598,37.50072751,29.95137999
-79.21824054,37.50353832,0
-79.24972441,37.49914237,29.92395273
-79.25277939,37.49668391,59.91103399
-79.25484343,37.49548305,59.81058493
-79.25892374,37.49513076,59.5412237
-79.26058952,37.49646393,29.71772003
-79.2617098,37.49986015,0
-79.26167229,37.50161705,29.98599781
-79.26104796,37.50512276,59.97955154
-79.26094742,37.50687873,29.99355373
-79.26384367,37.50980537,0
-79.26812361,37.50819008,29.98360724
-79.26985025,37.50690676,29.98360724
-79.27157134,37.50586127,59.78995267
-79.27361974,37.50533812,59.70229679
-79.27582263,37.50547459,89.59042634
-79.27785559,37.50562142,59.78408091
-79.28212216,37.504566,29.9032296
-79.2869101,37.50118553,59.7578697
-79.29293712,37.49910797,0
-79.29496504,37.49947073,29.88926057
-79.29915754,37.50165456,59.75526731
-79.30082395,37.502998,59.66553314
-79.30244898,37.50437326,59.67490538
-79.30565435,37.50700592,59.47901085
-79.30968497,37.50887522,29.88918264
-79.31610753,37.51003948,59.95290936
-79.32050132,37.51086813,29.9972887
-79.32490367,37.5113182,59.93379347
-79.32710376,37.51159273,59.9270657
-79.33132089,37.51274293,89.6960749
-79.33334177,37.51344742,59.70551396
-79.33535869,37.51433207,59.72745741
-79.34123096,37.51739429,59.83627019
-79.34569231,37.52134494,29.94920149
-79.3497146,37.5257273,59.97499562
-79.35216957,37.5308988,0
-79.35719213,37.53718752,29.9590783
-79.35998955,37.54020059,59.9219141
-79.36092712,37.54183589,29.9628358
-79.36281236,37.54524179,0
-79.36665464,37.55367677,29.99957312
-79.36669712,37.55543482,29.99957312
-79.36658762,37.55719077,59.98666464
-79.36727683,37.55895776,59.97451034
-79.36795447,37.56058941,59.97451034
-79.36857098,37.56235539,29.98741882
-79.36883046,37.56425163,29.99849241
-79.36867373,37.56965703,89.64592281
-79.37260616,37.573767,89.70220832
-79.37428443,37.5754124,59.7380488
-79.37652437,37.57819337,29.98058753
-79.38018341,37.58455119,59.99330378
-79.37976758,37.58806039,59.94099127
-79.3811853,37.5933445,89.83436247
-79.39165782,37.59550524,0
-79.41659174,37.60516692,29.6166133
-79.41988199,37.60257213,59.53784159
-79.42176824,37.60176101,29.92122829
-79.42398946,37.60117784,29.99628249
-79.42840326,37.60136803,59.99421785
-79.43060617,37.60165357,59.97167655
-79.4339157,37.60380522,89.75849199
-79.43404029,37.610829,59.9919987
-79.43618781,37.61585949,59.97468274
-79.44059,37.61990315,89.96488106
-79.45038564,37.62288742,0
-79.45865568,37.62570857,29.99354286
-79.46290212,37.62584766,59.98051404
-79.46495738,37.62508955,29.98697118
-79.46873478,37.62323517,0
-79.48328521,37.61715032,29.98917743
-79.48929883,37.61493311,59.96010047
-79.49167998,37.61483997,59.99247828
-79.49795896,37.61529217,59.90754882
-79.50367815,37.6182399,0
-79.51223017,37.61495026,29.9408102
-79.5144392,37.60984085,59.92337244
-79.51822151,37.60535501,0
-79.53607811,37.60404935,29.98983461
-79.54179696,37.60704956,59.94377505
-79.54844062,37.60620832,0
-79.55426552,37.60376527,29.95970406
-79.55870023,37.60290022,59.94672736
-79.56108561,37.60256431,29.9870233
-79.56552269,37.60156835,0
-79.57665592,37.58316383,29.98866198
-79.57875378,37.58024732,59.98003533
-79.58056173,37.57914608,29.99137335
-79.58482559,37.57824064,0
-79.60928919,37.56286835,29.99623402
-79.60895584,37.55948459,59.9962192
-79.6098417,37.55787271,59.97737523
-79.61293946,37.55529541,29.97739005
-79.61515611,37.55480641,0
-79.61736535,37.55471643,0
-79.6274499,37.55780837,29.96150661
-79.62961374,37.56094296,59.93699084
-79.63099093,37.56231474,29.97548422
-79.63540159,37.56205371,0
-79.63753801,37.5544102,29.98554903
-79.63612293,37.55304192,29.98554903
-79.63389113,37.54990665,0
-79.63348182,37.5481444,0
-79.63230365,37.54497262,29.96798617
-79.62616989,37.54378741,59.98286887
-79.62785062,37.53916529,0
-79.63177655,37.53739565,29.92026756
-79.64026255,37.53754621,59.97544628
-79.64615479,37.54030494,0
-79.65355881,37.54399479,29.98538823
-79.65760546,37.54557307,59.95488562
-79.65964321,37.54556017,29.96949739
-79.66203824,37.54265812,0
-79.6574597,37.53287215,29.98860507
-79.65716659,37.52775846,89.96573203
-79.66540178,37.52732005,0
-79.67129796,37.52986512,29.99054273
-79.6758841,37.52971384,59.98727819
-79.67842925,37.52978292,29.99673546
-79.68250162,37.5291146,0
-79.69746388,37.51877321,29.99085537
-79.70170837,37.51870639,59.93009258
-79.7034309,37.51986636,29.93923721
-79.70462253,37.52136659,29.97649615
-79.70666644,37.52449849,59.96937918
-79.70734892,37.5262635,29.99288303
-79.70955155,37.52926189,0
-79.74092045,37.54555363,29.99372787
-79.74159701,37.54894073,59.99120054
-79.74137343,37.55069588,29.99747268
-79.74056727,37.55420236,0
-79.73864205,37.5574265,29.97603071
-79.73585931,37.56023583,59.94633978
-79.73537911,37.56185302,29.97030907
-79.73695218,37.56497935,0
-79.74244432,37.57692433,29.98646059
-79.74059864,37.57798801,29.98646059
-79.73616275,37.57913031,0
-79.73411566,37.57964013,0
-79.72790448,37.58840606,29.98186648
-79.72916179,37.59165345,59.97955606
-79.73063365,37.59290844,59.99406759
-79.73490197,37.59340235,59.99472111
-79.73674625,37.59244871,59.99530939
-79.73773475,37.59094511,29.9969663
-79.73756707,37.58918579,29.9969663
-79.73786205,37.58743141,0
-79.73818519,37.58554215,0
-79.74139816,37.58094739,29.99727274
-79.74550058,37.57943362,59.98825847
-79.74755242,37.57863497,29.99098574
-79.75179144,37.57909834,0
-79.75313051,37.59047529,29.99191453
-79.74886749,37.59140615,59.96783674
-79.74698147,37.59242804,29.97592221
-79.74403516,37.59520336,0
-79.74214124,37.60370043,29.99591175
-79.74192557,37.60545565,29.99591175
-79.7418005,37.60721184,59.9938186
-79.74194338,37.60910608,29.99790684
-79.74239199,37.61072238,29.99790684
-79.744109,37.61169784,29.99329055
-79.74618832,37.61134141,29.99329055
-79.74781784,37.61010592,59.97468682
-79.74904557,37.60850562,29.98139627
-79.74993359,37.6068927,29.98139627
-79.75099102,37.60530861,0
-79.75244167,37.60391793,0
-79.76900198,37.59647769,29.99378764
-79.77309696,37.59543569,59.98431296
-79.77531187,37.59506341,29.99052532
-79.7797383,37.59452342,0
-79.78173226,37.60519737,29.96350364
-79.78629773,37.60910197,59.94525913
-79.79072109,37.61299593,0
-79.79153542,37.61638414,29.95024041
-79.78902556,37.61903912,59.88146925
-79.7868235,37.61858001,29.93122884
-79.78328372,37.61677522,0
-79.7817981,37.62588281,29.8365835
-79.78411821,37.62898376,59.77420939
-79.78595558,37.63014372,29.93762589
-79.78948623,37.63255401,0
-79.79117011,37.63354468,29.98744343
-77.45342196,37.53119767,59.9801547
-77.45123644,37.53183913,29.99271127
-77.44666051,37.53204994,29.92310156
-77.4602391,37.52687986,29.92310156
-77.45861994,37.5280166,59.90643555
-77.45738054,37.52924544,59.90525803
-77.45559462,37.53016509,89.88738769
-77.62609999,37.55716448,59.90405371
-77.61948191,37.55726654,0
-77.61488328,37.55685491,29.90313781
-77.61061268,37.55611144,59.89238564
-77.60839682,37.55586308,29.98924784
-77.60380691,37.55569799,29.99890679
-77.59940129,37.5559496,59.99282923
-77.59719122,37.55586697,29.99392245
-77.59278426,37.55608104,0
-77.5713054,37.55851938,29.96032104
-77.56907581,37.55787022,29.96032104
-77.56496313,37.55677021,0
-77.5629059,37.55619314,0
-77.55848581,37.55602774,29.50567673
-77.55447148,37.55779982,59.26219455
-77.55246132,37.55860027,29.75651782
-77.55044927,37.55934665,29.97159692
-77.5465946,37.56083181,59.94723978
-77.54422497,37.56105286,59.96949194
-77.53995914,37.56043802,59.98017055
-77.537742,37.56014974,59.96295795
-77.53552841,37.55996561,59.97578978
-77.52873359,37.55987714,89.99467068
-77.52163746,37.55655965,59.83410306
-77.52114169,37.55494821,59.83410306
-77.52004877,37.55348468,29.99095011
-77.51638848,37.55127032,0
-77.50060417,37.54159784,29.983474
-77.49763737,37.53883289,59.96664212
-77.49590467,37.53777737,29.98316813
-77.49425345,37.5367201,29.99160878
-77.4879068,37.53207596,59.9897239
