x,y,Width (m)
-78.8424093,34.9748213,84
-78.84203995,35.15270899,67
-78.8412091,35.43098295,84
-78.84016855,35.15605627,67
-78.83975539,35.42973996,84
-78.83922734,35.15752696,67
-78.83868098,34.97290504,82
-78.8376585,37.53577818,120
-78.8366866,35.42711581,127
-78.83523303,35.42587277,127
-78.83444405,34.97159443,74.5
-78.83346789,35.16310351,63
-78.83308846,36.69453456,42
-78.83283346,37.58982675,67
-78.83216453,35.42324852,127
-78.8315241,37.58304379,78.5
-78.83056282,35.42186754,127
-78.83046869,35.16541896,84
-78.82933041,37.57989436,108
-78.82875747,36.69332899,60
-78.82866687,37.53559767,115.5
-78.82818814,37.57852156,117
-78.82781163,35.41924888,105
-78.82708774,35.16771666,63
-78.82668867,37.53630024,131.5
-78.82661133,37.57714074,127
-78.82651607,35.41787336,111.5
-78.82622624,34.85167906,75
-78.82601326,34.84991725,86
-78.82564607,35.41623506,119
-78.82543641,35.16887699,84
-78.82536304,34.85883085,83.5
-78.82494995,37.57586649,127
-78.82489499,37.55129006,115.5
-78.82487744,37.59586246,125
-78.8246316,34.86044053,90.5
-78.8242678,37.53938278,80
-78.82414867,37.54776166,88.5
-78.82377205,35.41309123,123
-78.82364534,37.62453339,73.5
-78.82359563,35.1699762,73.5
-78.82349136,34.84311058,92
-78.82337131,37.54274572,151
-78.82328139,37.57484081,117
-78.8230307,37.55965297,84
-78.82279491,34.86378841,80
-78.8227289,35.41144978,108
-78.8226819,34.83606407,94
-78.82222224,34.86553615,78.5
-78.82149678,37.61787004,96
-78.8211506,37.56053929,105
-78.82108676,34.82724547,67
-78.82094929,37.63103158,84
-78.82046119,34.82182501,90
-78.82033209,35.40828745,133.5
-78.82029987,34.81479009,80
-78.82002801,37.61649113,84
-78.81970263,34.81303941,67
-78.81812751,34.96738061,67
-78.81794093,37.57160604,117
-78.81776912,35.17231979,63
-78.81711807,34.8753164,87
-78.81671018,37.61372622,127
-78.81640167,34.90032106,90
-78.81638792,34.89464116,73.5
-78.81632336,37.59790332,84
-78.81623133,34.89288036,77
-78.815981,34.96779277,67
-78.81585088,34.81153427,75
-78.81578358,34.90382592,77.5
-78.81564008,34.88935376,80
-78.81536074,34.88042356,94
-78.81499263,34.88582614,92
-78.81495648,34.88217428,92
-78.81487649,34.90543236,92.5
-78.81461814,37.5690789,84
-78.81425596,37.59888337,84
-78.8139348,35.17405722,63
-78.81356002,36.69052454,48
-78.81329241,37.56756738,82
-78.81307328,34.80708741,77
-78.81257191,34.80532039,63
-78.81063864,34.90924525,84
-78.81011886,37.60671001,108
-78.80994766,35.17534642,67
-78.80944215,35.40218575,139.5
-78.80920267,36.69026672,54
-78.80908181,37.63624941,84
-78.80781325,34.79928455,79.5
-78.80747667,35.40158215,148.5
-78.80700563,36.69078506,42
-78.80601906,34.97174569,84
-78.80596137,35.17659945,84
-78.80551439,35.40086139,150
-78.80435104,34.97268917,84
-78.80424476,34.91632944,87
-78.80396369,35.1773926,63
-78.80214592,37.64088756,108
-78.80191144,34.79187556,67
-78.80159801,35.39912243,117
-78.80081538,34.92056768,84
-78.80009121,37.64138995,108
-78.79979471,36.69523057,84
-78.799452,34.78696278,71
-78.79914116,34.92178146,84
-78.79828082,36.69651125,84
-78.79750888,35.17856577,78
-78.79710938,34.77150401,67
-78.79641017,36.69734908,84
-78.79571359,35.3968877,150
-78.79483314,34.76132042,90
-78.79423847,34.97609025,91.5
-78.79374116,34.7560266,67
-78.79265976,34.75438421,85.5
-78.79179247,35.39533765,142
-78.79135208,34.75287294,67
-78.79057452,34.93217373,87
-78.79015644,36.69881425,92
-78.78922526,34.93350146,84
-78.78903748,34.74796258,67
-78.78810735,34.9780367,80
-78.7878068,36.69878604,75
-78.78769234,35.39430061,166
-78.78562752,36.69867212,99
-78.78499822,37.6401702,63
-78.78440977,34.93720008,84
-78.78344625,36.69862765,92
-78.782356,35.1785905,78
-78.78190052,34.94012929,67
-78.78148861,37.63814868,51
-78.78124201,35.39466647,127.5
-78.78053785,34.94145666,84
-78.78021417,35.17861822,61.5
-78.77976927,34.9765206,84
-78.77909306,35.39474544,123
-78.77892103,36.69835786,112.5
-78.77790538,35.17872912,77.5
-78.77737941,34.94396822,84
-78.7769126,34.74118753,73.5
-78.77610277,34.97383007,84
-78.77598049,34.94529488,84
-78.77543015,35.17890388,77
-78.77502641,37.63824321,42
-78.7739508,34.97095085,87
-78.77378596,34.94836489,92
-78.7734195,34.95011613,94
-78.77289356,34.95186444,94
-78.77218623,34.95360941,80
-78.77184589,34.96577361,80
-78.77171549,34.9552235,94
-78.77144863,35.17995726,63
-78.77116411,34.96062246,90
-78.77115403,34.96238023,90
-78.77061499,37.63797065,118
-78.7705226,35.39414089,117
-78.7689001,35.39309407,169
-78.76805055,34.73567924,84
-78.76644962,34.73429757,84
-78.76500884,34.73305404,84
-78.76425739,35.18394084,52.5
-78.76376087,35.38927779,127
-78.76226411,35.18455308,67
-78.76179898,34.73059698,84
-78.76035522,35.38488767,150
-78.76012154,35.18460232,63
-78.75980586,37.63564805,121
-78.75760373,37.63539636,127
-78.75752223,36.69523465,111.5
-78.75595989,34.72846103,80
-78.75535753,36.69462474,94
-78.75295698,35.37825975,117
-78.75206929,34.72696483,63
-78.75160443,35.1768913,73.5
-78.75119354,36.6934929,98.5
-78.75039462,35.37564289,127
-78.74862781,37.63430872,98.5
-78.74799834,35.37275864,127
-78.74710174,34.72339308,84
-78.74557916,36.69029526,52.5
-78.74429204,35.36633421,146.5
-78.74395035,35.17376243,63
-78.74275831,34.71736249,87
-78.74252236,35.35954022,87
-78.74143469,35.35789726,85.5
-78.74072535,37.63145924,90
-78.73925197,36.68852587,87
-78.73806501,35.35601327,120
-78.73326908,36.68647431,99
-78.73200255,37.63325119,99.5
-78.72901846,35.17890372,87
-78.7289355,35.35195671,150
-78.72818413,35.18064595,80
-78.72764139,36.68377128,98.5
-78.72747204,35.18239046,67
-78.72703178,35.18400485,67
-78.72672414,35.18575696,63
-78.72611288,35.18939645,85
-78.72561289,34.71215715,80.5
-78.72550328,35.34745698,148
-78.72536149,37.63365111,120
-78.72366825,34.7114086,82
-78.72330834,36.68271508,79.5
-78.72261923,35.19771448,87
-78.72131466,36.68201899,42
-78.72027118,35.20078036,67
-78.71947193,35.34220498,127
-78.71905284,37.65689122,87
-78.71899063,37.66040454,54
-78.71757305,35.20339787,63
-78.71731104,34.71033527,67
-78.71671105,35.33944848,148
-78.71632449,37.65197214,160
-78.71574822,35.20463271,63
-78.71529769,35.33806958,127
-78.71425111,37.64693053,127
-78.71381578,37.66827955,67
-78.71346195,37.64515796,108
-78.71309259,37.64352871,94
-78.71289453,37.64001034,99
-78.71269019,37.64176364,107
-78.71205762,35.33593131,105
-78.71095088,37.67119778,84
-78.71064862,36.67944393,163
-78.70987109,34.70498344,78.5
-78.70921609,37.67231035,84
-78.70865114,36.67888275,136.5
-78.70777936,35.21055073,67
-78.70682952,36.67805273,778
-78.70653433,35.21201456,67
-78.70578312,34.70082256,63
-78.70520393,35.22064343,73.5
-78.70483737,36.67731442,922
-78.70458053,35.33191686,84
-78.70296656,35.33064219,96
-78.70207222,35.25560589,90
-78.70175151,35.25384194,78.5
-78.7016303,35.25735534,83.5
-78.70082928,35.25030871,72
-78.70031387,35.22614869,63
-78.69973263,35.32830901,127
-78.69898187,35.24716354,84
-78.69821711,35.25951704,63
-78.69750058,35.32556214,84
-78.6970268,36.68033091,801
-78.69626752,35.32405124,77
-78.69622457,35.26001998,67
-78.69592164,35.2444009,84
-78.69534719,35.22967808,87
-78.69522217,37.69184312,93
-78.69483197,36.68076095,688
-78.69426708,35.32090308,92
-78.69387692,35.31737997,80
-78.69375374,34.69767442,80
-78.6930985,37.69677052,96
-78.69289383,35.23988095,80
-78.69276625,37.68692885,84
-78.69259805,35.23635961,86
-78.69246041,35.23811483,63
-78.69199716,35.31220581,93
-78.69162307,34.69775126,71
-78.69110233,35.30488695,80
-78.6910334,36.73927029,73.5
-78.68927664,35.30147161,87
-78.68864205,36.73611445,127
-78.68842963,37.68265353,84
-78.68823221,37.67737792,67
-78.68816881,35.29982781,87
-78.68807967,36.68204499,516
-78.68791919,37.68088627,67
-78.6873028,35.29818863,87
-78.68697966,37.69835145,67
-78.68690925,35.26410607,75
-78.68681706,36.82814334,39
-78.68654192,36.82462307,36
-78.68631595,35.29654713,54
-78.68614075,36.82975245,54
-78.68589642,35.26570932,67
-78.68569443,36.73359126,78
-78.68486232,36.83125067,54
-78.68469225,34.69381345,84
-78.68445449,35.29164364,73.5
-78.68438609,36.74806364,54
-78.68387944,36.73250685,84
-78.68376149,35.26877847,67
-78.68348666,36.74966842,67
-78.68326433,35.2809386,60
-78.68314223,34.69068453,60
-78.68304445,35.27052257,67
-78.68262471,35.27213715,101
-78.68253307,36.79399217,60
-78.68246137,36.68468642,530
-78.68245134,36.79574805,60
-78.68209585,36.79033353,54
-78.68206549,36.73138999,84
-78.68193013,34.68131261,67
-78.68143046,36.78856309,54
-78.68110775,36.81895278,42
-78.68087462,36.78692997,51
-78.68074711,36.68587516,509
-78.68042042,36.73024395,84
-78.67980696,34.68113568,63
-78.67952546,36.75594514,67
-78.67914709,36.78365171,54
-78.67866026,36.83317168,42
-78.6781882,36.78201071,54
-78.67793602,36.72752411,67
-78.67764968,36.81653657,63
-78.677509,36.80361154,42
-78.67716829,36.68766379,558
-78.67658432,36.72601062,69
-78.67626913,34.67932959,84
-78.67521923,36.72449686,75
-78.67441778,36.83442645,42
-78.6739325,34.67617473,87
-78.67348676,36.81519468,48
-78.67320051,37.69289733,127
-78.67266996,36.77419701,36
-78.67236023,36.72173714,84
-78.67167285,36.75849546,60
-78.67096437,36.72035791,84
-78.6709092,36.6892629,579
-78.67021663,37.69040528,127
-78.66964968,36.75872621,63
-78.66949456,36.8137723,42
-78.66928624,34.67242393,84
-78.66905542,36.71220908,80
-78.66880468,36.71558394,100.5
-78.66871438,36.68967957,607
-78.66856861,36.76979059,48
-78.66801507,34.67105813,96
-78.66779379,36.80776359,33
-78.66768246,36.7089376,108
-78.66735522,36.76827971,48
-78.66668077,36.69031567,627
-78.66642077,36.70742576,148
-78.66551552,38.3826024,42
-78.66400369,34.66678919,73.5
-78.66367428,38.38368481,63
-78.66338922,36.70477601,148
-78.66138833,36.70431799,152
-78.66084729,38.38658027,54
-78.65919307,36.70473319,1014
-78.65886032,34.66344498,84
-78.65724853,38.38869253,36
-78.65708946,34.66239943,84
-78.65635632,36.69310244,773
-78.65560985,37.7060659,98
-78.65549003,37.70971315,75
-78.65546206,37.70268367,104.5
-78.65523194,37.71322247,76.5
-78.65496573,34.65606773,91
-78.65460933,34.65781885,80
-78.6533692,37.71668825,84
-78.6529061,38.3902167,42
-78.65170035,36.70267485,657
-78.65129814,34.6530401,77.5
-78.6508429,38.39029249,33
-78.6503589,36.70129647,645
-78.65001463,36.69187268,30
-78.64995796,37.68016258,60
-78.6493136,34.65377715,84
-78.64862842,38.38973704,36
-78.64842057,37.72020575,84
-78.64700898,36.6966338,30
-78.64626592,37.69473071,127
-78.64605436,36.69512782,469.5
-78.64521745,37.72478265,94
-78.64477233,37.69354921,137.5
-78.64413263,36.69208856,1464.5
-78.64374112,37.73178201,121
-78.64344325,38.51153283,33
-78.64327379,37.69216754,129
-78.64274859,38.51314071,45
-78.64235243,38.38733768,42
-78.64232027,37.73513285,94
-78.64180718,34.65418206,87
-78.64143679,38.51468209,54
-78.64099395,38.52824278,51
-78.64063221,34.65268082,84
-78.64033709,36.68994765,1251
-78.63971234,38.51586372,42
-78.63944338,37.73818417,127
-78.63906658,38.52509534,36
-78.63828566,38.38566091,51
-78.63751405,36.68711754,1098
-78.63678502,34.65123854,90
-78.63606539,38.38529046,30
-78.63588869,38.53282514,52.5
-78.63580566,37.74017483,84
-78.63536017,38.4543249,42
-78.63516325,38.41297187,40.5
-78.63505376,38.41121262,51
-78.63477395,38.44069827,36
-78.63471348,36.68246543,1007.5
-78.63465152,34.65145601,92
-78.63455171,38.52111169,42
-78.6343313,38.42011842,60
-78.63390039,37.74120893,84
-78.63376787,36.68082435,1016.5
-78.63253141,34.65120234,89
-78.6323747,38.48779235,30
-78.63216144,37.74236348,84
-78.6318396,38.40428168,42
-78.63181979,38.38790016,30
-78.6317295,36.67767443,1173
-78.63143414,38.53223949,60
-78.63126486,38.45341317,48
-78.63097794,38.50418102,42
-78.6307673,38.38936021,42
-78.63047748,38.51944345,42
-78.63041847,34.65069764,89
-78.63022733,38.49274967,48
-78.62977041,38.49449744,63
-78.62940653,38.45242561,36
-78.62937139,38.45069876,40.5
-78.62920434,38.53202443,48
-78.62896075,38.50310398,42
-78.62870942,36.67501864,975
-78.62832468,38.40188586,42
-78.62824901,38.51920009,30
-78.62790861,37.74633303,105
-78.62774392,38.50134933,42
-78.6267112,38.40038447,52.5
-78.62650361,38.4268801,48
-78.62635753,34.64964497,89
-78.62624958,38.48055911,122
-78.62603612,37.74761096,84
-78.6252629,38.42817949,48
-78.62472168,38.53229652,42
-78.62430746,36.67117257,1088
-78.6239643,38.43180239,45
-78.62375978,38.51969599,48
-78.62307352,36.667642,1318.5
-78.62290643,38.4654349,60.5
-78.62229387,34.64869129,95
-78.62204001,38.51445179,30
-78.62176516,38.46703359,36
-78.62067911,38.47740773,84
-78.62046334,38.46849386,48
-78.6202395,38.532553,60
-78.61995618,36.66496963,1972
-78.6198121,38.51449532,36
-78.61831244,36.66385523,1379
-78.6181337,38.51710249,63
-78.61783193,38.53251174,60
-78.61648671,36.66320222,1304
-78.61441586,34.64243406,84
-78.6133593,37.7553929,105
-78.6112983,37.75595359,108
-78.61016922,36.66129104,1011
-78.60965818,34.63854365,84
-78.60907807,37.75617116,107.5
-78.60818139,36.660458,1052
-78.6068648,37.75617255,120
-78.60647045,34.63605782,84
-78.60573294,36.52850898,275
-78.60430041,36.52976723,402
-78.60279633,36.53095373,468.5
-78.60254211,38.53178631,48
-78.60238082,34.63179441,108
-78.60110805,36.53210044,521
-78.59945807,36.53337949,424
-78.59928513,34.62946166,89
-78.59785489,37.75576259,179.5
-78.59733115,34.62914369,94
-78.59662017,38.52877253,42
-78.59563681,37.755913,184
-78.59537625,38.58056498,33
-78.59493569,38.52768913,42
-78.59378858,38.56107022,63
-78.59342409,37.75589743,180
-78.59329867,38.56646629,112.5
-78.59307127,38.52684348,42
-78.59277864,38.55770304,67
-78.59140605,38.5715902,42
-78.59103089,38.52611671,42
-78.59063223,36.6528399,1422
-78.59061498,38.57465541,42
-78.58957617,36.53590553,185
-78.58900411,37.7556989,122
-78.58871852,38.58029278,36
-78.58743667,36.53651889,181
-78.58569271,38.57768949,63
-78.58549194,36.53758937,170
-78.58524231,38.55035216,36
-78.58484407,38.55196578,36
-78.58456306,37.75614859,117.5
-78.58444441,38.54857869,42
-78.58383421,38.57663296,77.5
-78.58359954,38.55342678,30
-78.58289171,38.54516778,39
-78.58273923,38.54340763,30
-78.58209144,36.53954831,121
-78.58191111,36.64736365,1272
-78.58178711,38.57606807,43.5
-78.58101572,38.52891055,51
-78.58027338,36.64608663,1357
-78.57990719,36.5397499,244
-78.57923822,38.53549634,42
-78.57896747,38.53184158,52.5
-78.57863808,36.64473393,1357
-78.57790716,37.75664656,108
-78.57744991,34.62648743,112.5
-78.57647925,38.61409831,36
-78.57570237,38.61056825,42
-78.5755087,34.62573664,152.5
-78.57423252,38.60715896,39
-78.57356385,34.62511197,94
-78.57346728,38.60362913,30
-78.57144718,34.62477103,90
-78.57096262,36.5525347,313
-78.57064616,36.64280053,1072
-78.56876789,38.59555754,36
-78.5682954,36.64286841,1185
-78.56775104,36.55484856,280
-78.56711096,37.75879916,151
-78.56675012,38.58362215,36
-78.56641775,38.58185825,48
-78.56619891,38.58712465,36
-78.56591668,38.6177533,43.5
-78.56335235,34.62747759,92
-78.56297156,39.52008928,75
-78.56244235,36.55705636,540.5
-78.56195566,36.64175458,1269
-78.56140467,34.62695183,79.5
-78.55964294,34.62566348,84
-78.55921044,38.61739213,42
-78.5586013,36.56763975,352.5
-78.55843911,36.5693939,488
-78.55841389,36.63739381,1374.5
-78.55804448,34.62438739,63
-78.55721045,36.57100181,598
-78.55687178,36.56260225,402
-78.55625959,34.62389186,63.5
-78.55552206,36.55757252,235.5
-78.55457005,37.76221216,123
-78.55250523,36.63186494,1186
-78.55234172,37.76266535,125
-78.55172959,36.63022672,1332
-78.55147493,36.57005131,529
-78.55054518,36.62871528,742
-78.55011574,37.76304646,123
-78.54990207,34.61126938,78.5
-78.54965526,34.60965072,79.5
-78.54760565,34.62335104,84
-78.5468421,36.62637689,1563
-78.54626769,38.62041512,36
-78.54583454,37.76379151,152
-78.54539232,34.62037403,80
-78.54484046,36.62602921,1692.5
-78.54468783,38.62194971,42
-78.54454602,38.65168,36
-78.54275183,34.60314716,80
-78.54225675,38.64853423,36
-78.54179743,38.62486232,33
-78.541383,37.7645367,39
-78.54120241,38.65537592,42
-78.54062873,38.62645956,51
-78.53997121,38.63158148,39
-78.53968853,38.62981857,42
-78.53940775,36.62281854,1182
-78.53917402,37.76440174,30
-78.53893619,38.65612241,42
-78.53845261,38.63668526,42
-78.53775921,36.62191926,1119
-78.53714992,37.76382649,36
-78.53668482,38.65643411,54
-78.53653453,38.64573086,54
-78.53553288,36.57067977,349
-78.53454157,34.60047783,67
-78.53349719,36.57144878,349
-78.53250279,36.61845778,1365
-78.53239802,34.60107197,75
-78.53216989,38.65741108,42
-78.53069322,36.61735498,1454
-78.53031927,37.75931304,115
-78.52942569,36.5729867,349
-78.52814859,34.6065031,65
-78.52807736,38.6734976,60
-78.52799871,38.65841317,42
-78.52741504,38.67523282,54
-78.52729603,36.61471591,1357
-78.52637633,38.67049372,84
-78.52565689,38.67636563,63
-78.52537423,36.57404207,473.6934814
-78.52477366,39.52462407,63
-78.52448896,36.61208901,1495
-78.52397112,38.66024707,42
-78.52368234,34.59545923,67
-78.52325144,34.61169554,75
-78.5228833,34.58665335,73.5
-78.52283648,38.66816085,84
-78.52219312,38.66148882,39
-78.52179667,34.5851438,84
-78.52151259,37.75792056,97.5
-78.52138485,38.66659838,48
-78.52131235,34.60906883,97.5
-78.52115517,38.67691897,94
-78.52097273,34.58350435,90
-78.52057761,34.61067659,111.5
-78.51981219,34.6008545,84
-78.51943322,34.58060627,89
-78.51892255,38.67666694,123
-78.5186837,36.57450805,476.7053833
-78.51823197,34.59988119,84
-78.51762682,34.59845532,82
-78.51710517,37.75735014,114
-78.51668359,38.6765988,144
-78.51541397,36.60747744,1579
-78.51443974,38.6766721,155
-78.51414641,36.57487697,461.782959
-78.51368183,39.52250436,48
-78.5132455,36.60712318,1448.5
-78.5104694,37.75723324,123
