x,y,Meander length (m)
-93.93597909,35.46965002,1423.790776
-93.93581833,33.64871502,917.356678
-93.93556068,33.54941737,880.8
-93.93536528,34.54964127,4715.325466
-93.93503959,36.30809334,826.3008663
-93.934827,33.6501836,917.356678
-93.93446203,33.55456656,880.8
-93.93431884,33.58013674,1070.748753
-93.93334148,34.54994403,4715.325466
-93.93146665,33.66159089,1067.814863
-93.93073263,34.55307762,4715.325466
-93.93028344,34.56307907,4715.325466
-93.93006356,36.3533248,2236.46362
-93.92986107,33.66272906,919.0537183
-93.92944043,34.56470867,4715.325466
-93.92888706,33.65539624,939.5816806
-93.92821359,36.3523926,1008.559846
-93.92776144,33.66306179,635.7584853
-93.92732769,34.56783583,6660.707413
-93.9258167,33.66275169,1259.257181
-93.92542737,32.70777384,1432.092537
-93.92464412,33.58331197,1282.43848
-93.92429142,36.31284676,1446.146885
-93.92371185,33.66259736,1259.257181
-93.92322535,35.4675663,1753.899265
-93.92257851,36.31400492,1446.146885
-93.92254254,33.58328256,1282.43848
-93.92201766,36.35149399,1225.714096
-93.92123357,35.46686922,1029.555248
-93.92003957,34.56826972,6660.707413
-93.91967742,36.3515043,1225.714096
-93.91941073,36.31649045,1056.83422
-93.91674633,36.31936149,1056.83422
-93.91507286,33.63074213,1561.026935
-93.91445377,36.33857041,1264.526729
-93.91426759,33.63237151,1561.026935
-93.91414178,34.566258,6660.707413
-93.91396317,32.70912076,1247.307543
-93.91391185,35.46265113,562.4531055
-93.91379723,33.62764902,676.5750649
-93.91331129,33.65943555,1412.108914
-93.91280371,36.33548904,1284.840849
-93.91265436,32.70398871,1247.307543
-93.91226536,35.46128408,636.7377056
-93.91219092,33.66242009,1017.509621
-93.91150967,33.63726214,1561.026935
-93.91085935,33.65580998,1569.948631
-93.91036734,36.32637713,1380.208688
-93.90993663,33.57625983,2207.119478
-93.90971396,33.64022457,962.5795602
-93.90920638,35.45876454,1546.853533
-93.9090655,34.56658809,6660.707413
-93.90877183,36.33371314,1158.842011
-93.90856567,33.57478175,2207.119478
-93.90764293,33.57330037,2207.119478
-93.90753568,32.69644877,1417.687457
-93.90651627,33.57168519,2207.119478
-93.90635954,35.45608104,1546.853533
-93.90552929,33.64116621,962.5795602
-93.90540521,36.33163998,843.8449166
-93.90516725,33.65293685,1094.03416
-93.90494661,33.63538543,143.4258753
-93.90438162,36.32791007,1920.818946
-93.904252,36.32922725,3499.805733
-93.9040367,34.57030104,6660.707413
-93.90377384,33.64220001,987.7747509
-93.90359483,36.32634739,1920.818946
-93.90353794,33.6518232,1094.03416
-93.90333587,36.31742438,979.858636
-93.90331832,36.32459153,1920.818946
-93.90321635,33.6365203,257.6418318
-93.90316479,36.32094157,670.5627699
-93.90305777,36.32270033,878.9387993
-93.90249754,36.31234617,817.8508987
-93.90212538,32.68228074,1438.851542
-93.90207906,34.57073034,6660.707413
-93.9019923,33.65045458,1094.03416
-93.90187366,36.32974105,3499.805733
-93.90068917,36.3110436,847.2573634
-93.90012208,34.57122272,6660.707413
-93.89953414,36.32975869,3499.805733
-93.8994363,36.30961061,994.2896865
-93.89934811,33.63781116,4932.078087
-93.89755382,35.44845584,1860.619252
-93.89676451,36.30682337,1059.354992
-93.89650066,32.67978273,1152.085028
-93.89579737,36.37995566,3880.387422
-93.89531771,33.63907344,2130.461882
-93.89502246,36.32981574,3499.805733
-93.89448627,36.37644962,1411.90596
-93.89410662,36.38321375,3880.387422
-93.89373198,36.37483256,1411.90596
-93.89340883,35.44728225,1594.273958
-93.8932993,36.37125424,1936.649962
-93.8929769,36.3848449,3880.387422
-93.89291971,36.30663939,1384.681521
-93.89271366,34.57443203,11189.71692
-93.89163951,36.3702415,2461.393965
-93.89154983,32.67637583,1079.524137
-93.89146083,33.58180576,1619.713795
-93.89131767,32.66788027,944.4687249
-93.89092939,33.58356832,1619.713795
-93.89075095,36.30692087,1384.681521
-93.89067366,34.57460152,11189.71692
-93.89057018,33.58546491,1619.713795
-93.89054216,32.67478637,1025.103469
-93.88997353,32.66261287,3123.576435
-93.8896229,36.36935503,2461.393965
-93.88912043,35.44808675,1594.273958
-93.88895848,33.63512647,2130.461882
-93.88888832,32.65747893,3123.576435
-93.88872348,36.34025202,1569.183444
-93.88842766,32.65572321,3123.576435
-93.88827394,36.34187808,1569.183444
-93.88798227,33.63351006,1450.011821
-93.88760694,36.36852261,2461.393965
-93.88730169,33.59190484,1223.939108
-93.88680551,35.44799558,665.9484067
-93.88676242,34.57587444,11189.71692
-93.88627619,32.65276168,2228.434174
-93.88524642,36.39629745,3989.565344
-93.88481134,34.57694367,11189.71692
-93.88450581,33.62693844,4150.301332
-93.88281224,34.57966345,11189.71692
-93.88184501,36.34688581,907.5078923
-93.88171993,32.64873457,2247.816516
-93.88124805,36.39771533,3989.565344
-93.88053205,35.44865513,511.8024654
-93.88037064,36.36440037,1357.233969
-93.88018421,32.64739228,2247.816516
-93.87902506,33.62740502,4150.301332
-93.87873672,36.30826934,2630.727177
-93.87815282,34.58136276,11189.71692
-93.8771238,32.64516762,2247.816516
-93.87690611,36.39834228,3989.565344
-93.87651726,36.30786836,1450.841359
-93.87619319,36.34970764,872.3925807
-93.87604858,36.36266055,1173.207303
-93.8758462,36.35454588,1146.177794
-93.87405226,34.58022247,11189.71692
-93.87382082,36.30493241,1450.841359
-93.873278,32.64439161,1139.70708
-93.87292125,34.58690366,11189.71692
-93.87245966,34.58849407,11189.71692
-93.87236309,33.59217856,1931.063115
-93.8722211,35.46268911,642.8282833
-93.87144518,35.46431767,753.8674915
-93.8713487,32.6433406,1139.70708
-93.87108853,34.58353512,11189.71692
-93.87054908,34.58931029,11189.71692
-93.86957938,32.64229207,1139.70708
-93.86936893,36.36378858,4986.337358
-93.86908448,36.42396604,1509.577145
-93.86858903,34.58956773,11189.71692
-93.86832182,33.59218637,1931.063115
-93.86819653,36.39730608,3989.565344
-93.8679362,36.36244673,4986.337358
-93.86755945,35.47070223,499.8436096
-93.86719681,36.42073437,637.4428975
-93.86686455,36.36772834,1624.933109
-93.8663609,35.47219854,885.3918614
-93.86628954,36.36110642,3571.788771
-93.86604224,32.64033562,1139.70708
-93.86558477,35.47382706,885.3918614
-93.86498847,33.63070577,4150.301332
-93.86486774,36.36859924,1624.933109
-93.86468305,36.35976579,1449.965889
-93.86446071,33.59404867,4385.741888
-93.86417507,36.42687746,1509.577145
-93.86315986,34.58650778,11189.71692
-93.86286021,32.63804108,1113.284017
-93.86275227,36.34963776,3604.401839
-93.86269752,36.36891372,1624.933109
-93.86239961,36.35504937,2988.84871
-93.86217234,36.35667373,1449.965889
-93.86202726,33.10686856,11307.24727
-93.86199595,36.42653261,796.9525634
-93.86173719,36.41522966,1719.462114
-93.86147732,35.47831957,1015.588611
-93.86135098,34.58556107,11189.71692
-93.8611892,33.10335663,11307.24727
-93.86101447,36.34261851,3604.401839
-93.86076299,33.60028682,4385.741888
-93.86052528,36.36904529,369.6701258
-93.86035547,33.62017676,979.0882604
-93.86034509,33.60394246,4385.741888
-93.86029321,36.4137526,2061.576298
-93.86024108,33.10173961,11307.24727
-93.86019814,33.60759622,4385.741888
-93.86019405,33.60935497,4385.741888
-93.86003671,35.47967148,1018.978733
-93.86000853,33.11527093,11307.24727
-93.85969533,33.6166639,979.0882604
-93.85952547,33.62545869,1507.623772
-93.85946119,36.41213589,2061.576298
-93.85939609,34.59457451,11189.71692
-93.85895015,36.33952314,2140.754622
-93.85875916,36.40524444,2061.576298
-93.85852116,34.59620385,11189.71692
-93.85847307,36.41052029,2061.576298
-93.85839534,35.48080841,1021.238815
-93.85837101,34.59796335,11189.71692
-93.8582717,34.58648969,11189.71692
-93.85800372,34.60148283,1571.484094
-93.85782882,33.11839778,11307.24727
-93.857137,34.60310308,1571.484094
-93.85691013,33.09310352,11307.24727
-93.85672893,33.61320312,2028.286184
-93.8565914,33.11989456,11307.24727
-93.856416,33.61426052,979.0882604
-93.85622019,36.32099859,7434.808396
-93.85589723,33.09473405,11307.24727
-93.85538825,33.12139109,11307.24727
-93.85482892,36.32213544,7434.808396
-93.85461224,35.48268723,901.3562681
-93.85455327,33.08297238,11307.24727
-93.85411434,36.37038175,4986.337358
-93.85360508,36.4243103,1387.191734
-93.85331722,36.33675078,1253.662628
-93.85323762,36.32536522,7434.808396
-93.85295587,33.13300721,6451.316737
-93.8528069,33.12979719,6451.316737
-93.85270858,33.12628015,6451.316737
-93.85252581,33.61329529,3081.975504
-93.85245787,36.32712874,7434.808396
-93.85234533,36.37148392,4986.337358
-93.85212811,33.13467252,6451.316737
-93.85171323,33.13643421,6451.316737
-93.85154644,33.13819421,6451.316737
-93.85143812,33.14347151,6451.316737
-93.85128511,32.63563044,1005.694552
-93.85126082,33.14509628,6451.316737
-93.85107998,34.60482277,7545.152821
-93.85088409,33.61077223,2028.286184
-93.85065483,35.48373405,897.3177991
-93.85042308,33.61322215,3081.975504
-93.85026016,36.33228303,3752.72278
-93.84912299,34.60542256,7545.152821
-93.84854839,36.42091858,1097.09145
-93.84850875,35.48406859,1016.946041
-93.84720428,33.14917897,6451.316737
-93.84699744,34.60553652,7545.152821
-93.84619805,33.07781073,11307.24727
-93.84553548,33.61607735,3081.975504
-93.84405413,33.61782686,3081.975504
-93.84309075,32.63148219,2053.323458
-93.84225921,33.60507886,1089.032158
-93.84217287,33.07702233,11307.24727
-93.84202903,36.42148245,667.1179901
-93.84167246,36.37291185,4986.337358
-93.84127381,32.63098021,2053.323458
-93.84092947,34.60404549,7545.152821
-93.84028344,33.618069,3081.975504
-93.84008979,32.62764153,2053.323458
-93.83973937,35.48353099,696.1903192
-93.83899326,33.14830036,6451.316737
-93.83872287,32.62607027,2053.323458
-93.83799173,33.61518941,784.139772
-93.83705719,33.14766396,6451.316737
-93.83605171,33.07550308,4171.653478
-93.83552761,33.61006519,784.139772
-93.83526784,35.48285488,850.8909419
-93.83518577,36.42826474,1000.397071
-93.8350442,32.62595226,2053.323458
-93.83463605,33.60255828,720.2001582
-93.83445576,36.42989254,1050.095342
-93.83424862,33.07467502,603.8565839
-93.83380701,32.6258793,2053.323458
-93.83340603,32.62286911,2053.323458
-93.83318634,33.14651735,6451.316737
-93.8327724,33.60837915,784.139772
-93.83237346,33.60264567,4921.199712
-93.8319434,36.43281471,985.732065
-93.83166161,32.62326856,2053.323458
-93.83132015,33.07203501,6222.094894
-93.83117492,34.61015419,7545.152821
-93.83096716,35.48270682,1624.394056
-93.83037015,33.60841849,3739.182586
-93.83026519,32.61471732,2118.837116
-93.83015945,32.95784993,2252.410499
-93.83011129,33.60277812,4921.199712
-93.82972093,32.61972731,2053.323458
-93.82933854,32.61309974,2249.864432
-93.82915857,33.06704336,6222.094894
-93.8290964,32.62135513,2053.323458
-93.82901159,33.14724874,5157.808005
-93.82881599,35.48255159,1624.394056
-93.82871337,32.61148017,2249.864432
-93.8284397,33.06528926,6222.094894
-93.82839661,33.03944748,851.0665435
-93.82831275,32.94798523,2721.234125
-93.82806907,33.56952916,3051.579586
-93.82788438,32.62285151,2053.323458
-93.82763203,33.56614988,3051.579586
-93.82734323,33.0344484,1024.968609
-93.82722409,32.61016397,2249.864432
-93.82708941,33.14808232,3864.299273
-93.82692262,34.61029129,7545.152821
-93.82666285,35.48220313,1624.394056
-93.82657832,32.99264589,7357.710862
-93.82653725,33.04446587,6222.094894
-93.8264311,32.94489659,951.9925912
-93.8263393,33.56461083,3051.579586
-93.82611613,32.96209812,1939.861415
-93.82607176,33.04622784,6222.094894
-93.82601252,33.03299599,886.6376441
-93.82591835,33.60388848,4921.199712
-93.82574362,33.57265631,3051.579586
-93.82561067,33.14932785,3864.299273
-93.82527996,33.04975086,6222.094894
-93.82523153,33.05489253,6222.094894
-93.82489935,32.94346556,4157.456623
-93.82481316,33.05137753,6222.094894
-93.82475343,32.96329777,1939.861415
-93.82470839,33.57415138,3051.579586
-93.82456593,33.56369909,3335.822197
-93.8244066,33.15082409,3864.299273
-93.82431991,33.60513477,4921.199712
-93.8242128,33.60956613,4921.199712
-93.82416518,32.98982054,7357.710862
-93.82388206,34.60805519,7545.152821
-93.82368822,33.57564633,3085.921576
-93.82342535,32.94192898,4157.456623
-93.82312898,33.15225766,3864.299273
-93.82287721,33.60825597,4921.199712
-93.82262231,36.43862908,1289.606499
-93.82253902,36.44025235,1289.606499
-93.82248166,33.57713093,3099.658371
-93.822208,36.4300262,1189.405263
-93.82198519,34.60731275,7545.152821
-93.82150832,33.15324611,3864.299273
-93.82123761,32.98713383,7357.710862
-93.82116135,33.0295012,841.2368046
-93.821055,33.61137968,4921.199712
-93.82084597,32.93923993,4157.456623
-93.82052498,35.48024595,579.2408841
-93.82048472,32.88688049,1120.892544
-93.82038521,32.9671799,7357.710862
-93.82036035,36.42936819,1113.71226
-93.81994903,33.00264769,3197.701704
-93.81991035,33.15437148,3864.299273
-93.81973067,32.89405646,3042.619183
-93.81955817,33.61274247,4921.199712
-93.81947301,32.93790675,4157.456623
-93.81916649,32.89581909,3042.619183
-93.81897047,36.43041317,1098.573659
-93.81885909,35.47902202,679.0897193
-93.81868963,32.89744584,3042.619183
-93.81855367,36.47084054,1698.440586
-93.81850745,33.15572285,3864.299273
-93.81805019,34.60642841,9766.177886
-93.81776974,33.02748677,2816.480668
-93.8175948,33.61274645,4709.736976
-93.81747865,35.47767891,699.0594864
-93.8173477,36.46760342,1698.440586
-93.81728757,33.58475304,3099.658371
-93.81684498,32.90814677,1872.446858
-93.81658431,33.00482913,3197.701704
-93.81652825,32.9810762,7357.710862
-93.81647514,32.60598562,2249.864432
-93.81612097,32.93561774,4157.456623
-93.81607923,34.60563002,10210.3829
-93.81599275,33.02637812,2816.480668
-93.8157716,32.91153633,1343.539772
-93.81574652,32.87730501,2402.384693
-93.81569542,36.46436933,1592.132084
-93.81549855,36.44450165,3760.14762
-93.81535169,35.47444739,790.6934689
-93.81509979,33.60993091,4427.786661
-93.81493601,32.97783938,7357.710862
-93.81468012,33.00590232,3197.701704
-93.81463781,36.46302431,3608.540358
-93.81463197,32.97269995,7357.710862
-93.81456432,32.91492675,1343.539772
-93.81433776,33.58964284,4836.752689
-93.81421508,32.87582666,2402.384693
-93.81414041,36.47469307,1740.014982
-93.81405755,33.02552485,2816.480668
-93.81351248,33.59127172,4427.786661
-93.81313582,32.91649009,3855.858519
-93.8127309,32.93336136,4157.456623
-93.81260241,35.46959706,807.4350791
-93.81231696,33.59479704,4427.786661
-93.8120412,33.5964223,4427.786661
-93.81196696,36.47500022,1740.014982
-93.81173437,33.59818305,4427.786661
-93.81156737,33.60007817,4427.786661
-93.81146351,32.91755824,3855.858519
-93.81002008,33.56351553,3904.307417
-93.80978994,36.47496608,1740.014982
-93.80941901,36.44618762,3760.14762
-93.80915243,33.00899606,3197.701704
-93.80896083,35.46475264,607.6314974
-93.80884041,36.46522734,2677.076135
-93.80854713,34.60380449,10210.3829
-93.80839658,36.45752253,3608.540358
-93.80826769,36.46888228,2677.076135
-93.808087,36.46360974,2677.076135
-93.80765372,32.86896875,1090.456121
-93.80661679,35.43528445,440.9016221
-93.80654286,35.45989993,839.9454194
-93.80650483,35.43352698,440.9016221
-93.8064275,35.43176928,496.568085
-93.80627123,33.1579602,1789.972974
-93.80614498,32.93251644,697.4922425
-93.80603828,32.86762614,1090.456121
-93.8054777,33.01340354,1344.10724
-93.8048333,33.53943582,11821.06606
-93.80476024,35.42474753,877.4486758
-93.80474257,33.01497777,1192.207646
-93.80460458,36.45324414,3608.540358
-93.80425406,35.44584951,1920.937277
-93.80415192,35.4476084,1920.937277
-93.80410191,35.45112516,1920.937277
-93.80385933,35.44936856,1920.937277
-93.80378927,32.92040858,3855.858519
-93.80351113,36.45171381,3633.808235
-93.80349467,36.45011826,3760.14762
-93.80313145,34.6031495,10210.3829
-93.80288074,33.53477266,508.6302266
-93.80157933,35.41611282,1143.090548
-93.80130709,32.78715071,11753.48228
-93.80101804,33.53365731,508.6302266
-93.80079231,35.41449507,1143.090548
-93.80022067,32.86252198,986.393186
-93.80012615,32.92193664,3855.858519
-93.79997229,35.41287753,1279.85728
-93.7997874,33.54527124,2334.066347
-93.79952873,33.56489668,3904.307417
-93.79923122,33.53259015,508.6302266
-93.79900913,35.41126093,1279.85728
-93.79886812,32.80340285,11753.48228
-93.79871367,32.92328246,3855.858519
-93.79856318,34.61240099,10210.3829
-93.79844895,32.86160421,1322.940062
-93.79826653,32.74441366,1306.766582
-93.79803889,32.80503179,8152.995935
-93.79778712,32.924912,3855.858519
-93.79758431,33.56433406,1203.176367
-93.7974677,33.54812906,2334.066347
-93.7974245,32.75293426,1137.977712
-93.79740158,32.92843231,3855.858519
-93.79733232,32.92667382,3855.858519
-93.79695166,34.60355614,10210.3829
-93.79668074,34.61287063,10210.3829
-93.79641415,36.46046213,837.025638
-93.79598517,32.80829216,952.0232383
-93.79591065,35.40641245,1277.935744
-93.7958111,33.15744249,5618.528263
-93.79562291,33.55134276,2334.066347
-93.79550458,33.5313749,1029.049012
-93.79537093,32.78609451,11753.48228
-93.79487709,32.60404942,1413.895665
-93.79479074,33.56163003,1203.176367
-93.79426408,32.8597366,1259.581342
-93.79418795,32.75510166,966.59276
-93.79387451,33.15673739,5618.528263
-93.79351634,34.61044101,10210.3829
-93.79328977,32.78622755,11753.48228
