x,y,Wavelength (m)
-93.93556068,33.54941737,100291.1093
-93.93536528,34.54964127,307095.8092
-93.93503959,36.30809334,100127.6277
-93.934827,33.6501836,306522.6017
-93.93446203,33.55456656,7797.616007
-93.93431884,33.58013674,110805.4206
-93.93334148,34.54994403,9067.475877
-93.93146665,33.66159089,348.8313993
-93.93073263,34.55307762,100353.6639
-93.93028344,34.56307907,200403.5152
-93.93006356,36.3533248,100226.963
-93.92986107,33.66272906,199108.7474
-93.92944043,34.56470867,816.2893393
-93.92888706,33.65539624,199004.9753
-93.92821359,36.3523926,853.3288731
-93.92776144,33.66306179,198656.8597
-93.92732769,34.56783583,34.5204022
-93.9258167,33.66275169,207062.1007
-93.92542737,32.70777384,8843.229716
-93.92464412,33.58331197,401316.7179
-93.92429142,36.31284676,8826.050406
-93.92371185,33.66259736,94096.62157
-93.92322535,35.4675663,295154.6886
-93.92257851,36.31400492,209758.4659
-93.92254254,33.58328256,4173.283825
-93.92201766,36.35149399,209680.8678
-93.92123357,35.46686922,198508.5257
-93.92003957,34.56826972,98477.57652
-93.91967742,36.3515043,194611.9317
-93.91941073,36.31649045,3578.136958
-93.91674633,36.31936149,298977.5031
-93.91507286,33.63074213,2138.336068
-93.91445377,36.33857041,181.3823805
-93.91426759,33.63237151,197293.8167
-93.91414178,34.566258,102776.2732
-93.91396317,32.70912076,99786.48268
-93.91391185,35.46265113,102250.5659
-93.91379723,33.62764902,200733.9578
-93.91331129,33.65943555,301436.7511
-93.91280371,36.33548904,106360.3426
-93.91265436,32.70398871,97316.49642
-93.91226536,35.46128408,106692.581
-93.91219092,33.66242009,203050.1228
-93.91150967,33.63726214,735.8374083
-93.91085935,33.65580998,299352.2812
-93.91036734,36.32637713,8855.522233
-93.90993663,33.57625983,299022.5025
-93.90971396,33.64022457,209560.4241
-93.90920638,35.45876454,103122.7862
-93.9090655,34.56658809,97399.27837
-93.90877183,36.33371314,110407.8808
-93.90856567,33.57478175,307289.1494
-93.90764293,33.57330037,97776.02765
-93.90753568,32.69644877,179.8021042
-93.90651627,33.57168519,307202.2636
-93.90635954,35.45608104,7734.627106
-93.90552929,33.64116621,97467.22175
-93.90540521,36.33163998,1310.307834
-93.90516725,33.65293685,300147.0569
-93.90494661,33.63538543,297778.0182
-93.90438162,36.32791007,299878.4721
-93.904252,36.32922725,195657.037
-93.9040367,34.57030104,299119.8729
-93.90377384,33.64220001,195483.0797
-93.90359483,36.32634739,1071.254029
-93.90353794,33.6518232,993.3097167
-93.90333587,36.31742438,297532.5704
-93.90331832,36.32459153,298438.2419
-93.90321635,33.6365203,406.3139118
-93.90316479,36.32094157,299025.5604
-93.90305777,36.32270033,956.8392225
-93.90249754,36.31234617,405251.5082
-93.90212538,32.68228074,193876.6751
-93.90207906,34.57073034,107777.1122
-93.9019923,33.65045458,195813.0731
-93.90187366,36.32974105,296176.7696
-93.90068917,36.3110436,195758.2609
-93.90012208,34.57122272,2083.363177
-93.89953414,36.32975869,193517.3404
-93.8994363,36.30961061,299667.5989
-93.89934811,33.63781116,95863.74928
-93.89755382,35.44845584,297114.4395
-93.89676451,36.30682337,308208.6913
-93.89650066,32.67978273,8141.086881
-93.89579737,36.37995566,106788.2419
-93.89531771,33.63907344,5581.576297
-93.89502246,36.32981574,304724.7169
-93.89448627,36.37644962,5944.265974
-93.89410662,36.38321375,180.0114395
-93.89373198,36.37483256,104187.8936
-93.89340883,35.44728225,398.3380466
-93.8932993,36.37125424,104369.4741
-93.8929769,36.3848449,7192.925213
-93.89291971,36.30663939,201535.1611
-93.89271366,34.57443203,7080.18669
-93.89163951,36.3702415,211291.6166
-93.89154983,32.67637583,310408.6662
-93.89146083,33.58180576,945.7257305
-93.89131767,32.66788027,196.2074444
-93.89092939,33.58356832,405098.0006
-93.89075095,36.30692087,110321.8163
-93.89067366,34.57460152,302952.4775
-93.89057018,33.58546491,211487.4222
-93.89054216,32.67478637,102731.8895
-93.88997353,32.66261287,411279.3827
-93.8896229,36.36935503,310078.9524
-93.88912043,35.44808675,304374.3233
-93.88895848,33.63512647,310650.463
-93.88888832,32.65747893,301134.5764
-93.88872348,36.34025202,195.4466893
-93.88842766,32.65572321,181.0131655
-93.88827394,36.34187808,108847.2321
-93.88798227,33.63351006,2966.06867
-93.88760694,36.36852261,4631.492768
-93.88730169,33.59190484,102473.0687
-93.88680551,35.44799558,109535.496
-93.88676242,34.57587444,311165.4381
-93.88627619,32.65276168,202649.4891
-93.88524642,36.39629745,214199.9394
-93.88481134,34.57694367,308285.0443
-93.88450581,33.62693844,302.7661203
-93.88281224,34.57966345,302784.5404
-93.88184501,36.34688581,214951.0028
-93.88171993,32.64873457,5658.342786
-93.88124805,36.39771533,311687.1569
-93.88053205,35.44865513,3708.621127
-93.88037064,36.36440037,311836.5805
-93.88018421,32.64739228,304682.3221
-93.87902506,33.62740502,407528.8336
-93.87873672,36.30826934,106194.5751
-93.87815282,34.58136276,407776.4837
-93.8771238,32.64516762,202266.1605
-93.87690611,36.39834228,407731.8467
-93.87651726,36.30786836,5414.008545
-93.87619319,36.34970764,6099.466825
-93.87604858,36.36266055,538.5930985
-93.8758462,36.35454588,198421.0067
-93.87405226,34.58022247,5522.971223
-93.87382082,36.30493241,215496.6919
-93.873278,32.64439161,191250.9613
-93.87292125,34.58690366,216417.4857
-93.87245966,34.58849407,110732.7974
-93.87236309,33.59217856,97315.39228
-93.8722211,35.46268911,208406.5254
-93.87144518,35.46431767,313849.8761
-93.8713487,32.6433406,98048.71336
-93.87108853,34.58353512,216625.3452
-93.87054908,34.58931029,216099.1769
-93.86957938,32.64229207,197534.9236
-93.86936893,36.36378858,420975.9469
-93.86908448,36.42396604,197506.2649
-93.86858903,34.58956773,315233.7124
-93.86832182,33.59218637,201237.4334
-93.86819653,36.39730608,308385.3831
-93.8679362,36.36244673,103149.5413
-93.86755945,35.47070223,6488.579302
-93.86719681,36.42073437,99856.94668
-93.86686455,36.36772834,105591.0079
-93.8663609,35.47219854,737.1517857
-93.86628954,36.36110642,315242.9801
-93.86604224,32.64033562,98771.93809
-93.86558477,35.47382706,110248.0045
-93.86498847,33.63070577,99606.03905
-93.86486774,36.36859924,303798.9621
-93.86468305,36.35976579,308862.9693
-93.86446071,33.59404867,7470.870333
-93.86417507,36.42687746,110480.5474
-93.86315986,34.58650778,421773.2658
-93.86286021,32.63804108,196271.63
-93.86275227,36.34963776,415320.7423
-93.86269752,36.36891372,602.4203426
-93.86239961,36.35504937,1362.555462
-93.86217234,36.35667373,361587.4877
-93.86202726,33.10686856,7776.690486
-93.86199595,36.42653261,368286.7578
-93.86173719,36.41522966,105555.0758
-93.86147732,35.47831957,203678.7073
-93.86135098,34.58556107,264380.8744
-93.8611892,33.10335663,195595.6334
-93.86101447,36.34261851,55318.26867
-93.86076299,33.60028682,2941.829925
-93.86052528,36.36904529,2214.147884
-93.86035547,33.62017676,307811.2472
-93.86034509,33.60394246,310980.8627
-93.86029321,36.4137526,55905.22173
-93.86024108,33.10173961,312381.3279
-93.86019814,33.60759622,56507.74238
-93.86019405,33.60935497,208399.4181
-93.86003671,35.47967148,55001.43614
-93.86000853,33.11527093,207390.0037
-93.85969533,33.6166639,56794.10146
-93.85952547,33.62545869,311191.9412
-93.85946119,36.41213589,107881.9733
-93.85939609,34.59457451,8083.250471
-93.85895015,36.33952314,201563.7771
-93.85875916,36.40524444,194066.3039
-93.85852116,34.59620385,587.3073551
-93.85847307,36.41052029,98474.1802
-93.85839534,35.48080841,201773.8382
-93.85837101,34.59796335,99555.56011
-93.8582717,34.58648969,391.7880842
-93.85800372,34.60148283,163427.9917
-93.85782882,33.11839778,180.3667389
-93.857137,34.60310308,2815.757015
-93.85691013,33.09310352,110195.6645
-93.85672893,33.61320312,2982.378403
-93.8565914,33.11989456,117.7099103
-93.856416,33.61426052,356346.9002
-93.85622019,36.32099859,57833.68639
-93.85589723,33.09473405,356180.3064
-93.85538825,33.12139109,359274.3227
-93.85482892,36.32213544,262859.4865
-93.85461224,35.48268723,360583.632
-93.85455327,33.08297238,98818.15324
-93.85411434,36.37038175,371957.7374
-93.85360508,36.4243103,3743.799468
-93.85331722,36.33675078,11014.56618
-93.85323762,36.32536522,356640.7336
-93.85295587,33.13300721,355730.633
-93.8528069,33.12979719,748.8570429
-93.85270858,33.12628015,53823.00844
-93.85252581,33.61329529,356318.4653
-93.85245787,36.32712874,307041.5581
-93.85234533,36.37148392,355384.2265
-93.85212811,33.13467252,360125.7334
-93.85171323,33.13643421,392.0345613
-93.85154644,33.13819421,783.392462
-93.85143812,33.14347151,55945.39819
-93.85128511,32.63563044,180.8694039
-93.85126082,33.14509628,219210.4899
-93.85107998,34.60482277,51839.0461
-93.85088409,33.61077223,97840.40321
-93.85065483,35.48373405,272.7254535
-93.85042308,33.61322215,94460.47245
-93.85026016,36.33228303,110451.7491
-93.84912299,34.60542256,9866.909469
-93.84854839,36.42091858,97810.87693
-93.84850875,35.48406859,364210.0533
-93.84720428,33.14917897,97798.18997
-93.84699744,34.60553652,7944.712149
-93.84619805,33.07781073,110146.5954
-93.84553548,33.61607735,60114.59592
-93.84405413,33.61782686,109605.1334
-93.84309075,32.63148219,1419.107329
-93.84225921,33.60507886,49597.52865
-93.84217287,33.07702233,313522.0473
-93.84202903,36.42148245,366898.4218
-93.84167246,36.37291185,421958.7099
-93.84127381,32.63098021,196910.2031
-93.84092947,34.60404549,109882.7241
-93.84028344,33.618069,220013.2896
-93.84008979,32.62764153,207663.2294
-93.83973937,35.48353099,57959.74118
-93.83899326,33.14830036,318092.5275
-93.83872287,32.62607027,51974.08949
-93.83799173,33.61518941,58063.80966
-93.83705719,33.14766396,60077.88205
-93.83605171,33.07550308,51474.50454
-93.83552761,33.61006519,267986.4021
-93.83526784,35.48285488,313721.9735
-93.83518577,36.42826474,318030.3995
-93.8350442,32.62595226,314557.643
-93.83463605,33.60255828,423454.6317
-93.83445576,36.42989254,58763.96366
-93.83424862,33.07467502,423462.7539
-93.83380701,32.6258793,50295.03447
-93.83340603,32.62286911,57957.42708
-93.83318634,33.14651735,109706.978
-93.8327724,33.60837915,50776.20542
-93.83237346,33.60264567,314416.1664
-93.8319434,36.43281471,109024.2606
-93.83166161,32.62326856,374121.9968
-93.83132015,33.07203501,221180.1082
-93.83117492,34.61015419,268355.9866
-93.83096716,35.48270682,111513.2173
-93.83037015,33.60841849,319264.5919
-93.83026519,32.61471732,72421.2922
-93.83015945,32.95784993,109990.929
-93.83011129,33.60277812,37639.81053
-93.82972093,32.61972731,110170.9973
-93.82933854,32.61309974,49795.22266
-93.82915857,33.06704336,918.989478
-93.8290964,32.62135513,8928.463622
-93.82901159,33.14724874,318508.3906
-93.82881599,35.48255159,59641.75743
-93.82871337,32.61148017,269089.6435
-93.8284397,33.06528926,47641.3205
-93.82839661,33.03944748,13058.28439
-93.82831275,32.94798523,59008.69234
-93.82806907,33.56952916,36193.88536
-93.82788438,32.62285151,376.1804407
-93.82763203,33.56614988,45818.9658
-93.82734323,33.0344484,106420.3522
-93.82722409,32.61016397,12649.72826
-93.82708941,33.14808232,222654.174
-93.82692262,34.61029129,259834.3281
-93.82666285,35.48220313,180076.2865
-93.82657832,32.99264589,271368.9113
-93.82653725,33.04446587,5315.452264
-93.8264311,32.94489659,57902.53638
-93.8263393,33.56461083,1914.87459
-93.82611613,32.96209812,57706.39391
-93.82607176,33.04622784,7892.350392
-93.82601252,33.03299599,62078.78234
-93.82591835,33.60388848,60074.9871
-93.82574362,33.57265631,50601.69006
-93.82561067,33.14932785,58209.8351
-93.82527996,33.04975086,10512.53928
-93.82523153,33.05489253,11831.67904
-93.82489935,32.94346556,391.2899243
-93.82481316,33.05137753,2207.721861
-93.82475343,32.96329777,58195.18473
-93.82470839,33.57415138,66836.67448
-93.82456593,33.56369909,47124.7941
-93.8244066,33.15082409,4612.619654
-93.82431991,33.60513477,51067.16407
-93.8242128,33.60956613,68496.7797
-93.82416518,32.98982054,111151.8025
-93.82388206,34.60805519,65214.12738
-93.82368822,33.57564633,185473.1693
-93.82342535,32.94192898,47131.62708
-93.82312898,33.15225766,74175.52032
-93.82287721,33.60825597,365838.8661
-93.82262231,36.43862908,315257.8369
-93.82253902,36.44025235,318541.974
-93.82248166,33.57713093,1138.375276
-93.822208,36.4300262,114679.8409
-93.82198519,34.60731275,364771.16
-93.82150832,33.15324611,180358.3181
-93.82123761,32.98713383,13775.28232
-93.82116135,33.0295012,69491.0483
-93.821055,33.61137968,10047.88499
-93.82084597,32.93923993,208042.1936
-93.82052498,35.48024595,5828.65242
-93.82048472,32.88688049,279754.5126
-93.82038521,32.9671799,394349.7303
-93.82036035,36.42936819,3948.273505
-93.81994903,33.00264769,364572.6338
-93.81991035,33.15437148,12088.37488
-93.81973067,32.89405646,51025.85904
-93.81955817,33.61274247,4881.414389
-93.81947301,32.93790675,79807.91123
-93.81916649,32.89581909,388785.8147
-93.81897047,36.43041317,287562.15
-93.81885909,35.47902202,393289.9238
-93.81868963,32.89744584,110409.2376
-93.81855367,36.47084054,28751.39713
-93.81850745,33.15572285,207546.3577
-93.81805019,34.60642841,14275.2405
-93.81776974,33.02748677,110616.6764
-93.8175948,33.61274645,272755.3893
-93.81747865,35.47767891,317802.6778
-93.8173477,36.46760342,210720.5083
-93.81728757,33.58475304,396238.714
-93.81684498,32.90814677,64557.12969
-93.81658431,33.00482913,8118.503697
-93.81652825,32.9810762,44399.2595
-93.81647514,32.60598562,5060.434815
-93.81612097,32.93561774,222600.4146
-93.81607923,34.60563002,10103.44554
-93.81599275,33.02637812,188586.5098
-93.8157716,32.91153633,16594.81909
-93.81574652,32.87730501,395501.3701
-93.81569542,36.46436933,397100.3295
-93.81549855,36.44450165,110198.1108
-93.81535169,35.47444739,315544.4145
-93.81509979,33.60993091,277922.403
-93.81493601,32.97783938,67240.46215
-93.81468012,33.00590232,387970.786
-93.81463781,36.46302431,3696.08854
-93.81463197,32.97269995,394974.2208
-93.81456432,32.91492675,68678.08269
-93.81433776,33.58964284,4352.621807
-93.81421508,32.87582666,321163.7919
-93.81414041,36.47469307,16664.4022
-93.81405755,33.02552485,320982.4651
-93.81351248,33.59127172,12137.74948
-93.81313582,32.91649009,73238.58066
-93.8127309,32.93336136,284211.8677
-93.81260241,35.46959706,73631.02008
-93.81231696,33.59479704,208521.8134
-93.8120412,33.5964223,320624.2177
-93.81196696,36.47500022,196.0065185
-93.81173437,33.59818305,320036.3228
-93.81156737,33.60007817,75767.15387
-93.81146351,32.91755824,4070.152601
-93.81002008,33.56351553,396010.6402
-93.80978994,36.47496608,320899.0566
-93.80941901,36.44618762,385831.7825
-93.80915243,33.00899606,109253.3423
-93.80896083,35.46475264,384747.6659
-93.80884041,36.46522734,95840.74803
-93.80854713,34.60380449,857.6985848
-93.80839658,36.45752253,207620.46
-93.80826769,36.46888228,677.6282791
-93.808087,36.46360974,400742.3739
-93.80765372,32.86896875,114473.1717
-93.80661679,35.43528445,288422.4588
-93.80654286,35.45989993,195.6414081
-93.80650483,35.43352698,3131.504026
-93.8064275,35.43176928,253316.0937
-93.80627123,33.1579602,278216.8261
-93.80614498,32.93251644,32319.98776
-93.80603828,32.86762614,9004.352223
-93.8054777,33.01340354,74785.85305
-93.8048333,33.53943582,268430.8123
-93.80476024,35.42474753,58382.67047
-93.80474257,33.01497777,114492.2432
-93.80460458,36.45324414,270604.6423
-93.80425406,35.44584951,111947.3709
-93.80415192,35.4476084,587.2857308
-93.80410191,35.45112516,195.9412452
-93.80385933,35.44936856,281719.37
-93.80378927,32.92040858,111581.0726
-93.80351113,36.45171381,392927.2823
-93.80349467,36.45011826,205782.1789
-93.80313145,34.6031495,324536.273
-93.80288074,33.53477266,90499.07739
-93.80157933,35.41611282,83225.27527
-93.80130709,32.78715071,209554.9476
-93.80101804,33.53365731,292475.9743
-93.80079231,35.41449507,74710.78567
-93.80022067,32.86252198,277471.6045
-93.80012615,32.92193664,283905.5801
-93.79997229,35.41287753,69389.60747
-93.7997874,33.54527124,205717.2276
-93.79952873,33.56489668,1411.658156
-93.79923122,33.53259015,205537.2677
-93.79900913,35.41126093,81173.13119
-93.79886812,32.80340285,276961.7634
-93.79871367,32.92328246,201377.674
-93.79856318,34.61240099,6866.022062
-93.79844895,32.86160421,207944.35
-93.79826653,32.74441366,6297.642582
-93.79803889,32.80503179,20093.07476
-93.79778712,32.924912,84525.52921
-93.79758431,33.56433406,69376.52387
-93.7974677,33.54812906,90325.02625
-93.7974245,32.75293426,68984.64308
-93.79740158,32.92843231,19340.68875
-93.79733232,32.92667382,186474.7852
-93.79695166,34.60355614,187707.4282
-93.79668074,34.61287063,206710.7749
-93.79641415,36.46046213,200885.6745
-93.79598517,32.80829216,117336.8102
-93.79591065,35.40641245,38867.4141
-93.7958111,33.15744249,206506.3579
-93.79562291,33.55134276,41626.15613
-93.79550458,33.5313749,85187.43561
-93.79537093,32.78609451,103229.8729
-93.79487709,32.60404942,86332.61404
-93.79479074,33.56163003,28463.09777
-93.79426408,32.8597366,89782.7383
-93.79418795,32.75510166,33062.12735
-93.79387451,33.15673739,206536.3771
-93.79351634,34.61044101,41245.15557
-93.79328977,32.78622755,206408.6955
